nm_item,nm_product,metric_value,metric_type,optimization_goal
ESC DENTAL SANIFILL POCKET,escova de dentes,0.4773154526005081,f1_macro_on_full,minimize
POLVILHO AZEDO PINDUCA 1KG,polvilho,0.4773154526005081,f1_macro_on_full,minimize
PASTA DE BRILHO ALUMIL 500G,outro produto de limpeza domestica,0.4773154526005081,f1_macro_on_full,minimize
SABONETE FRANCIS CLAS 90G VERDE,sabonete,0.4773154526005081,f1_macro_on_full,minimize
"CHOC ARCOR TORTUGUITA AERADO 15,5g",chocolate,0.4773154526005081,f1_macro_on_full,minimize
SABAO GLIC YPE 5X180G,sabao em pedra,0.4773154526005081,f1_macro_on_full,minimize
DISPLAY FEIRINHA JAGUAR 750ML,outro bazar e departamentos,0.4773154526005081,f1_macro_on_full,minimize
PAO DE MEL BOLAMEL 160G  AO LEITE,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
PAO DE MEL BOLAMEL 38G  CHOC,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
PAO DE MEL BOLAMEL 240G  ACUCARADO,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
SABAO PEDRA YPE COCO 900G,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
PALMITO ACAI CHEF INT 300G,palmito,0.4773154526005081,f1_macro_on_full,minimize
KETCHUP HEMMER ZERO 310G,ketchup,0.4773154526005081,f1_macro_on_full,minimize
ABS DIANA SUAVE C/AB LV16PG14  FASH,absorvente,0.4773154526005081,f1_macro_on_full,minimize
LEITE L V ITALAC DESNATADO 1LT,leite,0.4773154526005081,f1_macro_on_full,minimize
CERV BUDWEISER LATA 310ML C/15,cerveja,0.4773154526005081,f1_macro_on_full,minimize
ESPONJA DUP/FACE ZAPT LIMPPANO C/2,esponja,0.4773154526005081,f1_macro_on_full,minimize
REFRI PEPSI BLACK PET 200ML,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
SABONETE LIQ ONLY 2LT  ERVA DOCE,sabonete,0.4773154526005081,f1_macro_on_full,minimize
MIST NESTLE CR LTE UHT SORO LTE 200G,creme de leite,0.4773154526005081,f1_macro_on_full,minimize
ESPONJA ABRAS LIMPPANO L.PESAD C/3,esponja,0.4773154526005081,f1_macro_on_full,minimize
AZEITE CHI E V O-LIVE VD 500ML,azeite de oliva,0.4773154526005081,f1_macro_on_full,minimize
SABONETE FRANCIS CLAS 90G ROSA,sabonete,0.4773154526005081,f1_macro_on_full,minimize
NHOQUE BATATA LAMOLISANA 500G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
SPAGHETTI G.D LAMOLISANA 500G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
SUCO INT NATURAL ONE UVA MACA 2L,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
BEB LACTEA QUATA 200ML FRUTAS,bebida lactea,0.4773154526005081,f1_macro_on_full,minimize
AGUA M IGARAPE 10LT,agua,0.4773154526005081,f1_macro_on_full,minimize
ESPUMANTE GARIBALDI 750ML MOSCATEL R,espumante,0.4773154526005081,f1_macro_on_full,minimize
CREME NUTELLA FERRERO AVELA 650G,creme de avela,0.4773154526005081,f1_macro_on_full,minimize
EXT TOMATE PREDILECTA SC 300G,extrato de tomate,0.4773154526005081,f1_macro_on_full,minimize
PAO QJO BAHAMAS 400G LANCHE,massa de pao de queijo,0.4773154526005081,f1_macro_on_full,minimize
BISC ISABELA CRISTAL PC 414G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
CHOC GAROTO TALENTO CAST.PARA 85G,chocolate,0.4773154526005081,f1_macro_on_full,minimize
APAR BARB BIC COMF 3LAM NORM L4 P3,aparelho de barbear e depilatorio,0.4773154526005081,f1_macro_on_full,minimize
CHA MATE ORGANIQUE PESSEGO ZR 269ML,cha pronto,0.4773154526005081,f1_macro_on_full,minimize
ALCOOL GEL ANT-SEP ASSEPTGEL 52G,gel antisseptico para maos,0.4773154526005081,f1_macro_on_full,minimize
CANETA ESFEROGRAFICA FROSTY BT. C,caneta,0.4773154526005081,f1_macro_on_full,minimize
"GUARDANAPO MILI 30,0X29,5CM C/50",guardanapo,0.4773154526005081,f1_macro_on_full,minimize
COOKIE DE BATATA DOCE CENOURA E GEN,biscoito,0.4773154526005081,f1_macro_on_full,minimize
ENERG FLYING HORSE FRUTAS TROP 2L,energetico,0.4773154526005081,f1_macro_on_full,minimize
BOLO PUDIM 310G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
BOLO MORANGO CONFEITO DR.OETKER 3,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
ARROZ PARBOILIZADO REI ARTHUR 5KG,arroz,0.4773154526005081,f1_macro_on_full,minimize
PANO FURATTO PP C/5 ROSA,pano para limpeza,0.4773154526005081,f1_macro_on_full,minimize
BISCOITO BALANCE CAO CARNE 500G,alimento pet,0.4773154526005081,f1_macro_on_full,minimize
PROTETOR DIARIO CAREFREE T.DIA C/80,absorvente,0.4773154526005081,f1_macro_on_full,minimize
POLPA  BRASFRUT MORANGO 100G,polpa de fruta congelada,0.4773154526005081,f1_macro_on_full,minimize
"BEB MISTA INDAIA LARANJA 1,5L",bebida mista,0.4773154526005081,f1_macro_on_full,minimize
ESPONJA SCOTCH BRITE ANT-ADER L P-,esponja,0.4773154526005081,f1_macro_on_full,minimize
PASTILHA TIC TAC 16G LARANJA,bala,0.4773154526005081,f1_macro_on_full,minimize
POLPA BRASFRUT ACAI 100G,polpa de fruta congelada,0.4773154526005081,f1_macro_on_full,minimize
BOLO CAPPUCCINO CONF 300G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
P HIG MILI BIANCO NEUTRO F/S 60MT C/4,papel higienico,0.4773154526005081,f1_macro_on_full,minimize
ADOCANTE WOLFS SACAR/CICL 100ML,adocante,0.4773154526005081,f1_macro_on_full,minimize
SUCO JUXX ROMA 1L,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
DV NECTAR UVA 200ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
BOLO BRIGADEIRO CONFEITO DR.OETKE,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
PAO ALHO MASSA NOBRE 260G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
CHESTER PERDIGAO ASSA FACIL MOL PEST KG,carne de ave sazonal,0.4773154526005081,f1_macro_on_full,minimize
VINHO CHI SAN MARCO 750ML CS/CARM,vinho importado,0.4773154526005081,f1_macro_on_full,minimize
MANTEIGA VICOSA C/SAL PT 200G,manteiga,0.4773154526005081,f1_macro_on_full,minimize
CR DENTAL ORALB BICARBONATO 70G,creme dental,0.4773154526005081,f1_macro_on_full,minimize
JACQUET MINI BROWNIE DOCE LEITE 30G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
PERU SADIA ESPUMANTE TEMP CONG KG,carne de ave sazonal,0.4773154526005081,f1_macro_on_full,minimize
PERU SADIA TEMP KG,carne de ave,0.4773154526005081,f1_macro_on_full,minimize
SANDUICHE BAHAMAS 120G,prato pronto,0.4773154526005081,f1_macro_on_full,minimize
CHOC KINDERJOY C/2 40G,chocolate,0.4773154526005081,f1_macro_on_full,minimize
SABAO PEDRA YPE 180G UN FRESH VDE,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
RABANADA ASSADA KG,prato pronto,0.4773154526005081,f1_macro_on_full,minimize
MASSA PASTEL BOTELHO MEDIO 500G,massa fresca,0.4773154526005081,f1_macro_on_full,minimize
SABAO PEDRA YPE COCO 180G TOQ AVEIA,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
PAO PULLMAN FORMA 480G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
IOG GREGO VIGOR 100G FR VERMELHAS,iogurte,0.4773154526005081,f1_macro_on_full,minimize
PAO QJO SO D MINAS RECH 390G  FRAN,massa de pao de queijo,0.4773154526005081,f1_macro_on_full,minimize
CEREAL BR TRIO FP AVEL/CAST/CHOC 3X20G,barra alimentar,0.4773154526005081,f1_macro_on_full,minimize
SUCO NEAT TANGERINA 1.350L,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
PASTILHA ADESI LUA FLORES PATO LV 4 PG3,desodorante,0.4773154526005081,f1_macro_on_full,minimize
IOG GREGO VIGOR 100G BLUEBERR,iogurte,0.4773154526005081,f1_macro_on_full,minimize
CHOC GAROTO TALENTO BR 85G M AMARG C/ AMEN,chocolate,0.4773154526005081,f1_macro_on_full,minimize
MISTURA DE CREME DE LEITE NESTLE 24X200G,creme de leite,0.4773154526005081,f1_macro_on_full,minimize
PICOLE KIBON FRUTTARE LIMAO 58G,picole,0.4773154526005081,f1_macro_on_full,minimize
BISC. VITARELLA CRIST DOCE DELICITA 414G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
QJO POLENGHI  IN-CHEDDAR 144G  TRAD,queijo,0.4773154526005081,f1_macro_on_full,minimize
PICOLE KIBON MAGNUM CLASSICO 69G,picole,0.4773154526005081,f1_macro_on_full,minimize
SORVETE KIBON ESKI-BOM 48G,sorvete,0.4773154526005081,f1_macro_on_full,minimize
SAB YPE GLIC PERF MULTIATIVO 180G,sabonete,0.4773154526005081,f1_macro_on_full,minimize
SAB YPE GLIC PERF ALOE VERA 180G,sabonete,0.4773154526005081,f1_macro_on_full,minimize
PICOLE KIBON FRUTTILY MORANGO 40G,picole,0.4773154526005081,f1_macro_on_full,minimize
COXINHA FRANGO UNIDADE,padaria e confeitaria fresca,0.4773154526005081,f1_macro_on_full,minimize
CHA LEAO GENGIBRE/ESPECIARIAS     CX 16G,cha por infusao,0.4773154526005081,f1_macro_on_full,minimize
GIN THEROS 1L,gin,0.4773154526005081,f1_macro_on_full,minimize
CIGARRO MARLBORO RED KS BOX C/20,cigarro,0.4773154526005081,f1_macro_on_full,minimize
TAPETE MACARRAO TEX BGE DBS1316A INV22,tapete,0.4773154526005081,f1_macro_on_full,minimize
TAPETE BAN OVAL BGE TEX INV22 18257,tapete,0.4773154526005081,f1_macro_on_full,minimize
REQUEIJAO BISN C/AM C MINAS 400  4,requeijao,0.4773154526005081,f1_macro_on_full,minimize
CEREAL MAT.NESTLE 230G CRUNCH,cereal matinal,0.4773154526005081,f1_macro_on_full,minimize
BISC.RECH.BONO 109G TORTA LIMAO COBERT.CHOC.BCO,biscoito,0.4773154526005081,f1_macro_on_full,minimize
SALG.MILHO DORITOS 84G SPICY CHEESE,petisco e salgadinho congelado,0.4773154526005081,f1_macro_on_full,minimize
NESTON VITAMINA 180G BAN.MEL SACHE,modificadores de leite,0.4773154526005081,f1_macro_on_full,minimize
PAO RIC SAR SOVADO 400G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
FEIJAO PRETO COCAL TP1 1KG,feijao,0.4773154526005081,f1_macro_on_full,minimize
TOMATE HOLANDES 700G,tomate,0.4773154526005081,f1_macro_on_full,minimize
REF MINEIRO 250ML  GUARANA,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
REF MINEIRO LIMAO 250ML,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
ACUCAR 1KG CB P ATACADAO RS,acucar,0.4773154526005081,f1_macro_on_full,minimize
REF MINEIRO GUARANA 2LT,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
REF MINEIRO LARANJA 2LT,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
REF MINEIRO UVA 2LT,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
FEIJAO PRETO 1KG CB P ATACADAO RS,feijao,0.4773154526005081,f1_macro_on_full,minimize
ACUCAR GLACE PETRIBU 500G,acucar,0.4773154526005081,f1_macro_on_full,minimize
GELO EM CUBO TROPICAL 3KG,gelo,0.4773154526005081,f1_macro_on_full,minimize
FERMENTO FRESCO FLEISCHMANN MASSA S 500G,fermento,0.4773154526005081,f1_macro_on_full,minimize
BISC POLVILHO KROCANTES DOCE 120G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
POLVILHO AZEDO MANIVA 1KG,polvilho,0.4773154526005081,f1_macro_on_full,minimize
LEITE INT ZERO LAC ITAMBE 1L,leite,0.4773154526005081,f1_macro_on_full,minimize
FARINHA TRIGO NITA TP1 1KG,farinha de trigo,0.4773154526005081,f1_macro_on_full,minimize
POLVILHO DOCE MANIVA 1KG,polvilho,0.4773154526005081,f1_macro_on_full,minimize
REQUEIJAO CANTO MINAS PT 420G  TRAD,requeijao,0.4773154526005081,f1_macro_on_full,minimize
BOLACHA SERTANEJA AMANT S FRANCISCO 200G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
REFRIG ANTARCTICA 200ML PET S/ACUCARES,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
BISC WAFER TUB-IN 48G AVELA,biscoito,0.4773154526005081,f1_macro_on_full,minimize
PERU PERDIGAO TEMP KG,carne de ave sazonal,0.4773154526005081,f1_macro_on_full,minimize
LIMPADOR PERF YPE AMOR VERAO 500ml OF 30,aromatizador,0.4773154526005081,f1_macro_on_full,minimize
LING FRANGO FINA SABOR DE MINAS KG,linguica,0.4773154526005081,f1_macro_on_full,minimize
"AGUA SANIT YPE LEVE 2L PAGUE 1,800ML",agua,0.4773154526005081,f1_macro_on_full,minimize
FARINHA MAND BIJU SAMAPI 1KG,farinha de mandioca,0.4773154526005081,f1_macro_on_full,minimize
BATATA MCCAIN 400G PRE FRITA SMILES CONG,batata congelada,0.4773154526005081,f1_macro_on_full,minimize
DESINF VOREL 2LT EUCALIPTO,desinfetante,0.4773154526005081,f1_macro_on_full,minimize
"REF MINEIRO 1,5LT GUARANA",refrigerante,0.4773154526005081,f1_macro_on_full,minimize
PAO HAMB WB MAXI BURGER GERG 320G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
SMARTPH SAMSUNG A03 CORE 32GB 5000MAH AZ,celular,0.4773154526005081,f1_macro_on_full,minimize
TEMP KODILAR COMPLETO 500G PIMENTA,tempero pronto,0.4773154526005081,f1_macro_on_full,minimize
FARELO AVEIA KODILAR 500G,aveia e seus derivados,0.4773154526005081,f1_macro_on_full,minimize
ADRIA GRANO DURO BAVETTE 500G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
CERV SCHORNSTEIN AMERICAN LAG 355ML,cerveja,0.4773154526005081,f1_macro_on_full,minimize
REF MINEIRO GUARANA 350ML,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
FARINHA FLOCAO SINHA 500G,farinha de milho,0.4773154526005081,f1_macro_on_full,minimize
CREME DE LEITE INT UHT LEITISSI 1KG,creme de leite,0.4773154526005081,f1_macro_on_full,minimize
MANTEIGA SCALA PT 200G S/SAL,manteiga,0.4773154526005081,f1_macro_on_full,minimize
FILE MIGNON SUINO TEMPERAD CONG,carne suina,0.4773154526005081,f1_macro_on_full,minimize
CANJICA AMARELA KODILAR 500G,canjica,0.4773154526005081,f1_macro_on_full,minimize
ARROZ INTEGRAL VASCONCELOS 1KG,arroz,0.4773154526005081,f1_macro_on_full,minimize
BEB ENERG JET POWER PET 2LT,energetico,0.4773154526005081,f1_macro_on_full,minimize
QUEIJO FRIOLACK MUSSARELA FAT 400G,queijo,0.4773154526005081,f1_macro_on_full,minimize
CERV DADOBIER EXTRA MALTE LT 350ML,cerveja,0.4773154526005081,f1_macro_on_full,minimize
BANANINHA CREM DUPRATA C/CH ZE 25G,bananada,0.4773154526005081,f1_macro_on_full,minimize
SABAO BARRA YPE 180GR C/5 COCO COCO,sabonete,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO PATINHAS MORANGO   PCT 15G,bala,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO PATINHAS AZED MORANG 82.5G,goma de mascar,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO PATINHAS TUTT FRUT PCT 75G,goma de mascar,0.4773154526005081,f1_macro_on_full,minimize
LEITE TIPO C MILUZA INTEGRAL 1LT,leite,0.4773154526005081,f1_macro_on_full,minimize
PALETADEFUMADA FATIADA 100G,carne suina,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO GATOS SORTIDAS     PCT 15G,goma de mascar,0.4773154526005081,f1_macro_on_full,minimize
CAFE DO PRODUTOR 250G,cafe,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO PATINHAS TUTTI FRU PCT 15G,goma de mascar,0.4773154526005081,f1_macro_on_full,minimize
BALA BUBBALOO PATINHAS MORANGO   PCT 75G,goma de mascar,0.4773154526005081,f1_macro_on_full,minimize
REF GOLE 2LT  GUARANA,refrigerante,0.4773154526005081,f1_macro_on_full,minimize
FARINHA DE TRIGO PANFACIL 5KG PREMUIM,farinha de trigo,0.4773154526005081,f1_macro_on_full,minimize
FARINHA DE TRIGO BENTIVI 5KG TP1,farinha de trigo,0.4773154526005081,f1_macro_on_full,minimize
LEITE PORTO ALEGRE 1L -ZERO LACTOSE S-DESNAT,leite,0.4773154526005081,f1_macro_on_full,minimize
BEB CAST A TAL CASTANHA 1L-TP CAJU/COCO,outra bebida,0.4773154526005081,f1_macro_on_full,minimize
"COBERT HARALD CHOC MEIO AMARGO 1,01kg",chocolate,0.4773154526005081,f1_macro_on_full,minimize
"COBERT HARALD CHOC AO LEITE 1,01kg",chocolate,0.4773154526005081,f1_macro_on_full,minimize
CHOC GAROTO TALENTO CHOC BCO C/ DOCE LEITE 85g,chocolate,0.4773154526005081,f1_macro_on_full,minimize
BISC RECH NESTLE NEGRESCO SORVETE MOR 100g,biscoito,0.4773154526005081,f1_macro_on_full,minimize
REPOLHO VERDE PIC  SITIO HIROMI UNIDADE,repolho,0.4773154526005081,f1_macro_on_full,minimize
POLPA ABACAXI C/ HORTELA 100g,polpa de fruta congelada,0.4773154526005081,f1_macro_on_full,minimize
"ACAI POLPANORTE TRADICIONAL POTE 1,5L",acai,0.4773154526005081,f1_macro_on_full,minimize
POLPA ACEROLA 100g,polpa de fruta congelada,0.4773154526005081,f1_macro_on_full,minimize
FILE PEITO FGO NAT TIRAS GRELHADO 400g,carne de ave,0.4773154526005081,f1_macro_on_full,minimize
BEB CELEBRATE 660ML,espumante,0.4773154526005081,f1_macro_on_full,minimize
BISC SALG CLUB SOCIAL MPACK 141G BACON/PROVOL,biscoito,0.4773154526005081,f1_macro_on_full,minimize
LAV ROUP LIQ TIXAN YPE PRIMAVERA 5L,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
MIST BOLO D.OETKER 400G CREM AIPIM,preparo para bolo,0.4773154526005081,f1_macro_on_full,minimize
CR RICOTA PORTO ALEGRE 200G LIGHT,queijo cremoso,0.4773154526005081,f1_macro_on_full,minimize
AZEITONA VDE LA VIOLETERA 500G SAC,vegetal em conserva,0.4773154526005081,f1_macro_on_full,minimize
CR RICOTA PORTO ALEGRE 200G TRAD,queijo cremoso,0.4773154526005081,f1_macro_on_full,minimize
SUCO INT CRF CLASSIC UVA E MACA 1 5L,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
CJ TACA CRISTAL VINHO BC JAMIE OLIVER 2P,taca,0.4773154526005081,f1_macro_on_full,minimize
SUCO DE LARANJA VITA SUPRA 330ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
SUCO N. FAZENDA  LARANJA INT 300ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
SUCO N FAZEND MACA VERM VERDE 300ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
ENXAG BUCAL COLGATE SENS PRO ALIVI 250ML,enxaguante bucal,0.4773154526005081,f1_macro_on_full,minimize
LAVA ROUPA LIQ OLA COCO 1L,lava roupas,0.4773154526005081,f1_macro_on_full,minimize
"SALG DORITOS DINAMITA 84G, CHIP MAYON, .",petisco e salgadinho congelado,0.4773154526005081,f1_macro_on_full,minimize
LIMPADOR BRILHOLAC LAMINADOS    FC 750ML,multiuso,0.4773154526005081,f1_macro_on_full,minimize
PE MOLEQUE AMENDOIM MENDOQUITA CROC 400g,amendoim,0.4773154526005081,f1_macro_on_full,minimize
CERVEJA CIDADE IMPERIAL HELLES LT 473ml,cerveja,0.4773154526005081,f1_macro_on_full,minimize
CJ COPO NADIR AMAZON 190ML C/6,copo,0.4773154526005081,f1_macro_on_full,minimize
PURIF. GLADE AUTO.L.V. RF OFERTALT 269ML,aromatizador,0.4773154526005081,f1_macro_on_full,minimize
BISCOITO PIRAQUE SALG INTEGRAL 138G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
SUCO DE LARAN CENOU GEN XANDO 900ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
SUCO DE UVA XANDO 900ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
KIT SH 400ML COND 200ML DOVE OLEO NUTRICAO UN,kit para cabelos,0.4773154526005081,f1_macro_on_full,minimize
CHOC ARCOR AERADO LEITE 30g,chocolate,0.4773154526005081,f1_macro_on_full,minimize
SUCO XANDO UVA 300ML,suco pronto,0.4773154526005081,f1_macro_on_full,minimize
BISCOITO PIRAQUE SALG BATATA 60G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
ACHOC PO NESCAU SCH LV800PG700G,achocolatado,0.4773154526005081,f1_macro_on_full,minimize
BIG CHICKEN PERDIGAO 1KG  QUEIJO,empanado congelado,0.4773154526005081,f1_macro_on_full,minimize
FILEZINHO SASSAMI NAT 1KG IQF,carne de ave,0.4773154526005081,f1_macro_on_full,minimize
BEB LACTEA YOPRO SHAKE Z LACT MOR 250ML,bebida lactea,0.4773154526005081,f1_macro_on_full,minimize
CERV ITAIPAVA 100  MALTE LT 350ML,cerveja,0.4773154526005081,f1_macro_on_full,minimize
BISC TODESCHINI CREAM CRACKER 360g,biscoito,0.4773154526005081,f1_macro_on_full,minimize
MASSA TODESCHINI SEMOLA SPAGUETTI 500g,macarrao,0.4773154526005081,f1_macro_on_full,minimize
CERVEJA BRAHMA DUPLO MALTE 410ML,cerveja,0.4773154526005081,f1_macro_on_full,minimize
CIG KENT ACCESS 1MC RED,cigarro,0.4773154526005081,f1_macro_on_full,minimize
QA CAM DESC COZ CONG 42/50 200G,fruto do mar,0.4773154526005081,f1_macro_on_full,minimize
CARNE MOIDA CONG FRIBOI 500G,carne bovina,0.4773154526005081,f1_macro_on_full,minimize
ESC DENT COLGATE WHITENING L2P1,escova de dentes,0.4773154526005081,f1_macro_on_full,minimize
AGUA COCO MAIS COCO 1L,agua de coco,0.4773154526005081,f1_macro_on_full,minimize
MAC GRAN DUR DI MARTINO FRESIN 500G,macarrao,0.4773154526005081,f1_macro_on_full,minimize
SAB LIVY PROTECT ANTIBAC 85G,sabonete,0.4773154526005081,f1_macro_on_full,minimize
CN BARRINHA CHOC 25G,chocolate,0.4773154526005081,f1_macro_on_full,minimize
CNSALGADINHOS APERITIVOS PC 50G,padaria e confeitaria industrializado,0.4773154526005081,f1_macro_on_full,minimize
CN TORRONE 45G CAMEND,outro doce,0.4773154526005081,f1_macro_on_full,minimize
CN ESPUMANTE 660ML,espumante,0.4773154526005081,f1_macro_on_full,minimize
BATATA MCCAIN NOISET CONG 400G,vegetal congelado,0.4773154526005081,f1_macro_on_full,minimize
"BISC AMANT MABEL 330G, LEITE",biscoito,0.4773154526005081,f1_macro_on_full,minimize
FILTRO CAFE MELITTA COLHER 103 48UN,coador,0.4773154526005081,f1_macro_on_full,minimize
BATATA ORIG RUFLES 167G,aperitivo,0.4773154526005081,f1_macro_on_full,minimize
PRESUNTO ALEGRA COZIDO MF FAT 200G,presunto,0.4773154526005081,f1_macro_on_full,minimize
PEDIGREE JUNIOR CARNE MOLHO 100G,alimento pet,0.4773154526005081,f1_macro_on_full,minimize
IOG VIGOR GREGO BLUEBERRY 100g,iogurte,0.4773154526005081,f1_macro_on_full,minimize
OVOS GDE BCO C/30 FILM,ovo,0.4773154526005081,f1_macro_on_full,minimize
QJO SOL MINAS FR PED,queijo,0.4773154526005081,f1_macro_on_full,minimize
SALG DORITOS 167G QJO NACHO,aperitivo,0.4773154526005081,f1_macro_on_full,minimize
PROT RADIADOR LUXCAR 1L CONC,cheiro verde,0.4773154526005081,f1_macro_on_full,minimize
SACHE PURINA ONE SALMAO CAO 15X85G,alimento pet,0.4773154526005081,f1_macro_on_full,minimize
CPP ELSEVE HIDRA HIALU 250G,creme para pentear,0.4773154526005081,f1_macro_on_full,minimize
"AGUA MINERAL ARMAZEM S/GAS      FC 1,5LT",agua,0.4773154526005081,f1_macro_on_full,minimize
BEB. LACTEA NESCAU PRONT.Z/LAC. TP 200ML,bebida lactea,0.4773154526005081,f1_macro_on_full,minimize
"AGUA MINERAL ARMAZEM   C/GAS    FC 1,5LT",agua,0.4773154526005081,f1_macro_on_full,minimize
AGUA MINERAL ARMAZEM S/GAS      FC 510ML,agua,0.4773154526005081,f1_macro_on_full,minimize
AGUA MINERAL ARMAZEM C/GAS.     FC 510ML,agua,0.4773154526005081,f1_macro_on_full,minimize
WAFER RECH.TRENTO CHOC.BCO      PE  32GR,biscoito,0.4773154526005081,f1_macro_on_full,minimize
LEITE PO ITAMBE 300G SC NOLAC Z/LAC,leite em po,0.4773154526005081,f1_macro_on_full,minimize
"BISC WAFER TRIUNFO 115G, CHOCOLATE/AVELA",biscoito,0.4773154526005081,f1_macro_on_full,minimize
JG AMERIC SUPERFIXO AMARELO,copo,0.4773154526005081,f1_macro_on_full,minimize
CRM DENTAL SORRISO EXTREMO BRANCO 70G,creme dental,0.4773154526005081,f1_macro_on_full,minimize
ENERGETICO MONSTER ENERGY LT 473ML,energetico,0.4773154526005081,f1_macro_on_full,minimize
JG AMERIC SUPERFIXO ROSA CHA,taca,0.4773154526005081,f1_macro_on_full,minimize
FILE PEITO FRANGO MACEDO RESF (MP)    KG,carne de ave,0.4773154526005081,f1_macro_on_full,minimize
MORT BOLOGNA TRAD CERA FT - BALCAO,mortadela,0.4773154526005081,f1_macro_on_full,minimize
PEITO PERU DEF SADIA FAT - BALCAO,peito de peru,0.4773154526005081,f1_macro_on_full,minimize
POLPA MORANGO 100g,polpa de fruta congelada,0.4773154526005081,f1_macro_on_full,minimize
SALS HOT DOG PERDI GNEL KG - BALCAO,salsicha,0.4773154526005081,f1_macro_on_full,minimize
APRESUNTADO SEARA  FAT - BALCAO,apresuntado,0.4773154526005081,f1_macro_on_full,minimize
PRES COZ MAGRO SEARA FAT - BALCAO,presunto,0.4773154526005081,f1_macro_on_full,minimize
CREAM CHEESE PRESIDENT 150G POTE LIGHT,queijo cremoso,0.4773154526005081,f1_macro_on_full,minimize
SABON DOVE DELICIOUS KARI 90G C/6 LV PG-,sabonete,0.4773154526005081,f1_macro_on_full,minimize
CARVAO VEG JAMFF 3KG-SC,carvao,0.4773154526005081,f1_macro_on_full,minimize
BISC CLUB SOCIAL 288GR INTEGRAL TRADI,biscoito,0.4773154526005081,f1_macro_on_full,minimize
BATATA PRINGLES 158G-TB MOST E MEL,petisco e salgadinho congelado,0.4773154526005081,f1_macro_on_full,minimize
BISC CLUB SOCIAL 288GR ORIGINAL,biscoito,0.4773154526005081,f1_macro_on_full,minimize
BISC BAUDUCCO CERE CACA/CAST 170G,biscoito,0.4773154526005081,f1_macro_on_full,minimize
SALG CHEEZ IT 115G PARMESAO,aperitivo,0.4773154526005081,f1_macro_on_full,minimize
PEIXE MERLUZA COPACOL 800G FILE,peixe,0.4773154526005081,f1_macro_on_full,minimize
CR DENT INF TANDY GEL 70G CHICLETE,creme dental infantil,0.4773154526005081,f1_macro_on_full,minimize
AMENDOIM OVINHO E.CH 65G,amendoim,0.4773154526005081,f1_macro_on_full,minimize
FAR LACTEA NESTLE 600G SACHE,modificadores de leite,0.4773154526005081,f1_macro_on_full,minimize
SALG BATATA RUFFLES 57G ORIG,aperitivo,0.4773154526005081,f1_macro_on_full,minimize
