nm_item,nm_product,metric_value,metric_type,optimization_goal
AGUA SANIT YPE 1LI,agua sanitaria,0.6928484412757374,accuracy_on_full,maximize
TAPETE HIGI PROCAO 60X55CM C/30UN,tapete higienico,0.6928484412757374,accuracy_on_full,maximize
MARG DELICIA SUPREME C/SAL 500G,margarina,0.6928484412757374,accuracy_on_full,maximize
COMPRESSA CREMER ESTEREO 13F C/5,gaze,0.6928484412757374,accuracy_on_full,maximize
SALG DELICITO CHURRASCO 50G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
TEMP PRON ARISCO 50G TEMP MAIS FGO,tempero pronto,0.6928484412757374,accuracy_on_full,maximize
PIPOCA MIC NATURAL VITAMI 100G,pipoca para microondas,0.6928484412757374,accuracy_on_full,maximize
L.PERF VEJA L500P350 500ML,multiuso,0.6928484412757374,accuracy_on_full,maximize
IOG MIX FRU VERM/AMAR/VERDES BAND 5,iogurte,0.6928484412757374,accuracy_on_full,maximize
BEB PRO WHEY ZL AMEND 1L,demais funcionais e restritivos,0.6928484412757374,accuracy_on_full,maximize
VESTIDO MC JARDIM,vestido,0.6928484412757374,accuracy_on_full,maximize
CAFE CAPPUC 3 CORACOES TRAD 400g,cafe,0.6928484412757374,accuracy_on_full,maximize
FIAMBRE BOVINO BORDON 320G,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
REQ TIROLEZ 250G CULIN,requeijao,0.6928484412757374,accuracy_on_full,maximize
SALADA VERAO 1KG DAUCY,vegetal congelado,0.6928484412757374,accuracy_on_full,maximize
CERVEJA EISENBAHN PILSEN C/VAS.GF 600ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
FILE MADRID PAMPLONA KG SUINO TEMP,carne suina,0.6928484412757374,accuracy_on_full,maximize
BISC COB CHOC BAUDUCCO BISCUIT AMAR 80G,biscoito,0.6928484412757374,accuracy_on_full,maximize
PASSATA TOM SAN FREDIANO 680G RUST BASIL,molho de tomate,0.6928484412757374,accuracy_on_full,maximize
BISC DOCE AYMORE CEREAL MIX 135G AVEIA E MEL,biscoito,0.6928484412757374,accuracy_on_full,maximize
CERVEJA PETRA PURO MALTE 269ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
TEMP CARN ASSDA KNOR 25G,tempero pronto,0.6928484412757374,accuracy_on_full,maximize
MAION LIGHT HELLMANS . 500G,maionese,0.6928484412757374,accuracy_on_full,maximize
POTE HERM TRAVA MAIS 910ML VM PLASi  TIL,recipientes,0.6928484412757374,accuracy_on_full,maximize
CHOC. OETKER GRANULADO MACIO    PE 130GR,cobertura pronta,0.6928484412757374,accuracy_on_full,maximize
CERVEJA TIGER PURO MALTE LATA 350ml,cerveja,0.6928484412757374,accuracy_on_full,maximize
MUCILON ARROZ 230G,cereal infantil ou farinha lactea,0.6928484412757374,accuracy_on_full,maximize
GELATINA APTI 20G CEREJA,gelatina,0.6928484412757374,accuracy_on_full,maximize
"CALDO KNORR 57g, GALINHA",caldo industrializado,0.6928484412757374,accuracy_on_full,maximize
SOB LACTEA ITAMBE PUDIM D LEIT 200G,iogurte,0.6928484412757374,accuracy_on_full,maximize
MAC OVO PENNE PETYBO NAC 500G,macarrao,0.6928484412757374,accuracy_on_full,maximize
REFR GUARANA ANTAR 269ML,refrigerante,0.6928484412757374,accuracy_on_full,maximize
QA DAMASCO SECO 300G,outra fruta,0.6928484412757374,accuracy_on_full,maximize
"DESOD LEITE DE ROSAS FEM 100ML, NORMAL",desodorante,0.6928484412757374,accuracy_on_full,maximize
PAO QUEIJO CONGELLE 1KG TRADICIONAL,petisco e salgadinho congelado,0.6928484412757374,accuracy_on_full,maximize
CHICLETE TRIDENT SENSES P  MELANCIA ZERO,goma de mascar,0.6928484412757374,accuracy_on_full,maximize
"REFRESC APTI FAMILIA 170G, LIMAO, .",preparo para suco,0.6928484412757374,accuracy_on_full,maximize
LTE DN ITALAC TMP 1L,leite,0.6928484412757374,accuracy_on_full,maximize
"REFRESC APTI FAMILIA 170G, UVA, .",preparo para suco,0.6928484412757374,accuracy_on_full,maximize
LAVA ROUPA LIQ YPE POWER ACT POUCH 1L,lava roupas,0.6928484412757374,accuracy_on_full,maximize
PAO FRANCES S/GLUT SCHAR 100G,padaria e confeitaria fresca,0.6928484412757374,accuracy_on_full,maximize
REQUEIJAO TIROL CREMOSO 4 QUEIJ.BG 400GR,requeijao,0.6928484412757374,accuracy_on_full,maximize
IOG POLP VIGOR MIX 165G SUCRILHOS/MORAN,iogurte,0.6928484412757374,accuracy_on_full,maximize
CONFEITO MeM 148G-PC CHOC AMEND,chocolate,0.6928484412757374,accuracy_on_full,maximize
AGUA MINERAL BIOLEVE 1 5L C GAS,agua,0.6928484412757374,accuracy_on_full,maximize
BISC AMENDOIM CHOCO 260G,biscoito,0.6928484412757374,accuracy_on_full,maximize
DES ROL REXONA SKINCARE 50ML FEM INVISIB CRYSTAL,desodorante,0.6928484412757374,accuracy_on_full,maximize
CAIPIRINHA MIX 51 23G REF,bebida mista,0.6928484412757374,accuracy_on_full,maximize
REFRIG. ANTARCTICA GUARANA      LT 350ML,refrigerante,0.6928484412757374,accuracy_on_full,maximize
CHUCHU EXPRESS CRFO KG,chuchu,0.6928484412757374,accuracy_on_full,maximize
BISC WAFER BAUDUCCO BRIGADEIRO 78G,biscoito,0.6928484412757374,accuracy_on_full,maximize
ARROZ AG PRATO FINO T1 5Kg,arroz,0.6928484412757374,accuracy_on_full,maximize
PANETONE CHOCOLATE FP 400G,panificacao natal,0.6928484412757374,accuracy_on_full,maximize
REQ CREM TRAD DANUBIO 220G,requeijao,0.6928484412757374,accuracy_on_full,maximize
CERV BECKS LN 330ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
AMAC CONC COMFORT ENERGY OLEOS ES 500ML,amaciante,0.6928484412757374,accuracy_on_full,maximize
"GRANOLA DA MAGRINHA 250g, CACAU",granola,0.6928484412757374,accuracy_on_full,maximize
SALG TORCIDA PAO DE ALHO         PCT 38G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
GUARANA ANTARCTICA PET 1L,refrigerante,0.6928484412757374,accuracy_on_full,maximize
LA ACO ASSOLAN C/8 45G,palha de aco,0.6928484412757374,accuracy_on_full,maximize
MOLHO TOM POMODORO 300G- SACHE TRAD,molho de tomate,0.6928484412757374,accuracy_on_full,maximize
MARG.BECEL 250G ORIG.C/SAL OMEGA 6,margarina,0.6928484412757374,accuracy_on_full,maximize
VIN CATAFESTA TTO SUAVE 1L,vinho nacional,0.6928484412757374,accuracy_on_full,maximize
DORITOS SWEET CHILLI 140G,petisco e salgadinho congelado,0.6928484412757374,accuracy_on_full,maximize
BISNUTRINHAS 300G,padaria e confeitaria industrializado,0.6928484412757374,accuracy_on_full,maximize
CERV ITAIPAVA LT 269ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
APAR BARB PRESTO 3 ULTRAGRIP L4P3,aparelho de barbear e depilatorio,0.6928484412757374,accuracy_on_full,maximize
CHESTER DESOSSADO PERDIGAO kg,carne de ave sazonal,0.6928484412757374,accuracy_on_full,maximize
AMACIANTE MINUANO SOFT AZUL 2000ML,amaciante,0.6928484412757374,accuracy_on_full,maximize
LIMP MR MUSC COZ SACHE LIMAO 400ML,multiuso,0.6928484412757374,accuracy_on_full,maximize
"BISC SALG PIT-STOP RECH 105,6G-PC MISTO QUENTE",biscoito,0.6928484412757374,accuracy_on_full,maximize
BALA GELAT DOCILE 15G CANUDINHO T-FRUTTI CITRIC,bala,0.6928484412757374,accuracy_on_full,maximize
TORRADA MAGIC TOAST MARILAN 150G,torrada,0.6928484412757374,accuracy_on_full,maximize
FARINHA TRIGO RENATA 1kg,farinha de trigo,0.6928484412757374,accuracy_on_full,maximize
QUEIJO VENEZA MINAS LIGHT       AV    KG,queijo,0.6928484412757374,accuracy_on_full,maximize
ARROZ URBANO PARBOILIZADO T-1   PE   5KG,arroz,0.6928484412757374,accuracy_on_full,maximize
GOMA TRIDENT X SENSE MELAN MINT 54G,goma de mascar,0.6928484412757374,accuracy_on_full,maximize
GOMA TRIDENT X SENSE MOR LIME 54G,goma de mascar,0.6928484412757374,accuracy_on_full,maximize
LEITE EM PO PIRACANJUBA INST 400G DESN,leite em po,0.6928484412757374,accuracy_on_full,maximize
G CL METFORMINA 500MG C/30 COMP REV MERC,outro farma,0.6928484412757374,accuracy_on_full,maximize
LEITE UHT DESN PARMALAT PET 1L,leite,0.6928484412757374,accuracy_on_full,maximize
CHOC NESTLE SUFLAIR 50G,chocolate,0.6928484412757374,accuracy_on_full,maximize
CERVEJA COLORADO APPIA          GF 600ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
V COLECCION PRI CAB CHI 750ML,vinho importado,0.6928484412757374,accuracy_on_full,maximize
G FUR DE MOMETASONA 60D GLENMARK,outro farma,0.6928484412757374,accuracy_on_full,maximize
FUTURO BURGER DEFUMADO 230G,carne vegetal,0.6928484412757374,accuracy_on_full,maximize
PEDRA SANITARIA SANIPLUS 25GR FLORAL,pedra sanitaria,0.6928484412757374,accuracy_on_full,maximize
MOLHO TOM.POMAROLA CASEIRO 300G POUCH ALHO AZEI,molho de tomate,0.6928484412757374,accuracy_on_full,maximize
DESALEX 0.5MG XAROPE C/60ML ORGANON,outro farma,0.6928484412757374,accuracy_on_full,maximize
IOGURTE LIQ BATAVO GRAVIOLA 1150G,iogurte,0.6928484412757374,accuracy_on_full,maximize
SACO P/LIXO BOM  REFORCADO 50L,saco de lixo,0.6928484412757374,accuracy_on_full,maximize
CALCA JOGGER MOL UZ3 MILITAR FMOI22,calca,0.6928484412757374,accuracy_on_full,maximize
REQUEIJAO SABOReVIDA 200G TRAD,requeijao,0.6928484412757374,accuracy_on_full,maximize
RODO PIA PLASTICO SANREMO 14CM PT,rodo,0.6928484412757374,accuracy_on_full,maximize
ATUM RALADO GOMES DA COSTA LT 1 OLEO,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
"SHAMPOO ELSEVE 400ML, OLEO EXT NUT",shampoo,0.6928484412757374,accuracy_on_full,maximize
AVE TEMP FIESTA SEARA,carne de ave sazonal,0.6928484412757374,accuracy_on_full,maximize
MAIONESE HELLMANNS 335G,maionese,0.6928484412757374,accuracy_on_full,maximize
GOMA MASC TRIDENT 28S MELANCIA MINT,goma de mascar,0.6928484412757374,accuracy_on_full,maximize
ABS C/AB ALWAYS SUPER PROT 32UN-PC SECA BASICO,absorvente,0.6928484412757374,accuracy_on_full,maximize
COGUMELO LUCA INTEIRO 420G,cogumelo,0.6928484412757374,accuracy_on_full,maximize
MARGARINA PRIMOR 500g,margarina,0.6928484412757374,accuracy_on_full,maximize
CALDO GALINHA MAGGI 57G,caldo industrializado,0.6928484412757374,accuracy_on_full,maximize
AG MIN S.PELLEGRINO TANG C/G 330ML,agua,0.6928484412757374,accuracy_on_full,maximize
GARRAFA SUBLIMAR 250ML MARCADOR TEMP,garrafa termica,0.6928484412757374,accuracy_on_full,maximize
ENERGETICO MAD DOG 2L,energetico,0.6928484412757374,accuracy_on_full,maximize
PATE G.COSTA 150G ATUM AZEITONA,pate,0.6928484412757374,accuracy_on_full,maximize
SAB REXONA ANTIBACTERIAL ALOE 84G,sabonete,0.6928484412757374,accuracy_on_full,maximize
L.FERM POLPA ACTIVIA 340G AMEIXA,leite fermentado,0.6928484412757374,accuracy_on_full,maximize
BISC WAFER BAUDUCCO NOZES 140G,biscoito,0.6928484412757374,accuracy_on_full,maximize
MACARRAO BOLONHES PF CHEFTIME 460G,macarrao,0.6928484412757374,accuracy_on_full,maximize
MOLHO BARBECUE CHURRASCO CLAS 510G,molho barbecue,0.6928484412757374,accuracy_on_full,maximize
ESC DENT CLOSEUP DEEP CLEAN L3P2,escova de dentes,0.6928484412757374,accuracy_on_full,maximize
QA NOZES SEM CASCA 140G,"nozes, castanhas e outras oleaginosas",0.6928484412757374,accuracy_on_full,maximize
PANOS SCOTT DURAMAX BRANCO 58UN,pano para limpeza,0.6928484412757374,accuracy_on_full,maximize
"OVO PASCOA MONDO ALLEGRO 250G, AO LEITE",ovo de pascoa,0.6928484412757374,accuracy_on_full,maximize
REFRESCO PO APTI ACAI E GUARANA 30G,preparo para suco,0.6928484412757374,accuracy_on_full,maximize
CREME DE LEITE ZERO 200ML,creme de leite,0.6928484412757374,accuracy_on_full,maximize
BISC C CRACKER INT MARILAN 420G,biscoito,0.6928484412757374,accuracy_on_full,maximize
LASANHA CONG COPACOL BOLO 600G,lasanha congelada,0.6928484412757374,accuracy_on_full,maximize
AM DIL MONBIJOU PURE AZUL 2L,amaciante,0.6928484412757374,accuracy_on_full,maximize
SHOYU PREMIU SAKURA  500ML,molho shoyu,0.6928484412757374,accuracy_on_full,maximize
LEITE COND CEMIL 395G-TP,leite condensado,0.6928484412757374,accuracy_on_full,maximize
CERV ANTARCTICA LT 269ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
AGUA TONICA ANTARCTICA 1L,agua tonica,0.6928484412757374,accuracy_on_full,maximize
LAVA ROUPA LIQ ARIEL 900ML CONC S DOWNY,lava roupas,0.6928484412757374,accuracy_on_full,maximize
CALDO KNORR 06CB-CX 57G BACON,caldo industrializado,0.6928484412757374,accuracy_on_full,maximize
ARGOLA PIRAQUE ALDENTE 500G,macarrao,0.6928484412757374,accuracy_on_full,maximize
APAR BARBEAR BIC SENSITIVE SHAVER L7P5,aparelho de barbear e depilatorio,0.6928484412757374,accuracy_on_full,maximize
SAL DE FRUTA ENO VD LARANJA 100G GSK,outro farma,0.6928484412757374,accuracy_on_full,maximize
OLE COMP OLIVIA CEB/ALHO PET 500ML,oleo vegetal,0.6928484412757374,accuracy_on_full,maximize
VIN TTO ADEGA DO VALE GF 750ML SUAVE,vinho nacional,0.6928484412757374,accuracy_on_full,maximize
QA BEBIDA LACTEA MORANGO 850G,bebida lactea,0.6928484412757374,accuracy_on_full,maximize
SUCO SUVALAN MA.ESP.CO.HORT     TP 200ML,suco pronto,0.6928484412757374,accuracy_on_full,maximize
LTE FER B LIGHT MORA 180G,iogurte,0.6928484412757374,accuracy_on_full,maximize
SALG.TORCIDA JR 45G PIMENTA MEXICANA,aperitivo,0.6928484412757374,accuracy_on_full,maximize
FARIN LACTEA SACHET 210G,formula lactea,0.6928484412757374,accuracy_on_full,maximize
TORT CHIPS CHILLI FRONTERA 200G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
3LAMPADAS DE LED BIVOLT AMARELA 8W,lampada,0.6928484412757374,accuracy_on_full,maximize
SUCO REFRI CARREFOUR LIMONADA 300ML,suco pronto,0.6928484412757374,accuracy_on_full,maximize
CREAM CHEESE LIGHT PHILADELPHI 300G,queijo cremoso,0.6928484412757374,accuracy_on_full,maximize
TOALHA UMED HUG T MONICA C/48,lenco umedecido,0.6928484412757374,accuracy_on_full,maximize
MAC OVO ESPAG 8 RENA 500G,macarrao,0.6928484412757374,accuracy_on_full,maximize
PURAN T4 88MCG C.30 COMPRIMIDOS SANOFI,outro farma,0.6928484412757374,accuracy_on_full,maximize
BLUSA ML CARECA TEX MHO MMOI22,blusa,0.6928484412757374,accuracy_on_full,maximize
SABONETE BIOCREMA ERVA DOCE 90G,sabonete,0.6928484412757374,accuracy_on_full,maximize
AMAC YPE CARINHO AMAR 2L,amaciante,0.6928484412757374,accuracy_on_full,maximize
FOSFORO LONGO PARANA  FOGAO C200,fosforo,0.6928484412757374,accuracy_on_full,maximize
AGRIN BELMONT 750ML-FR VIN TT,vinagre,0.6928484412757374,accuracy_on_full,maximize
QUEIJO MUSS.SADIA 300G FAT. SOLTISSIMO,queijo,0.6928484412757374,accuracy_on_full,maximize
"PAO QJO FORNO MINAS 400G, TRADICIONAL",massa de pao de queijo,0.6928484412757374,accuracy_on_full,maximize
CEREJA CALDA PREDILECTA 100G,conserva doce,0.6928484412757374,accuracy_on_full,maximize
SALG FANDANGOS PRES ELMA CHIPS 230G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
"GEL FIX NYLOOKS COND 240G, F4",modelador para cabelo,0.6928484412757374,accuracy_on_full,maximize
CERVEJA ANTARCTICA LT 350ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
MAC INST CUP NOODLES  69G GAL CAIPIRA,macarrao,0.6928484412757374,accuracy_on_full,maximize
OVO PASCOA LUCKAU AO LEITE 180G,ovo de pascoa,0.6928484412757374,accuracy_on_full,maximize
MAC INST CUP NOODLES  68G COST MOL CHURR,macarrao,0.6928484412757374,accuracy_on_full,maximize
"BISC CR CRACKER PILAR INTEGR 367,5G",biscoito,0.6928484412757374,accuracy_on_full,maximize
PROTETOR TRAVESSEIRO TEX 1719 BRANCO,_RARE_,0.6928484412757374,accuracy_on_full,maximize
FILTRO PAPEL IGUACU N.102       CX  30UN,coador,0.6928484412757374,accuracy_on_full,maximize
SOBRECOXA FRANGO CONG BDJ 1KG,carne de ave,0.6928484412757374,accuracy_on_full,maximize
CERV MANIACS ALOHA 350ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
CERV DEVASSA LT 269ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
REPOLHO  ROXO SUGMOTO KG,repolho,0.6928484412757374,accuracy_on_full,maximize
BALA GELATINA TUBES FINI MOR CITRIC,bala,0.6928484412757374,accuracy_on_full,maximize
GELO GIOVANE PCT  3KG,gelo,0.6928484412757374,accuracy_on_full,maximize
PRESERV LUBRIF JONTEX C6,preservativo,0.6928484412757374,accuracy_on_full,maximize
ATUM PEDA GOMES DA COSTA NAT 170G,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
BEB ALIMENTO AMENDOA BAUN ALMONDBRE,outra bebida,0.6928484412757374,accuracy_on_full,maximize
CHOC MILKA 100G HAPPY COWS,chocolate,0.6928484412757374,accuracy_on_full,maximize
"ALVEJANTE VANISH 1,2L WHITE",alvejante,0.6928484412757374,accuracy_on_full,maximize
QUEIJO REGINA CHEDDAR FAT 144G,queijo,0.6928484412757374,accuracy_on_full,maximize
SAB PALMOLIVE 150G SUAVE OLEO NUTRITIVO,sabonete,0.6928484412757374,accuracy_on_full,maximize
FILE PANGA 500G FRESCATTO,peixe,0.6928484412757374,accuracy_on_full,maximize
BANHA SUINA KAMAR 390G,outro resfriado,0.6928484412757374,accuracy_on_full,maximize
PIPOCA DOCE CHOC POP PAN 80G,pipoca pronta,0.6928484412757374,accuracy_on_full,maximize
PAO QJ REQUEIJAO300G,massa de pao de queijo,0.6928484412757374,accuracy_on_full,maximize
LING DEF FINA TROPEIRA 400G,linguica,0.6928484412757374,accuracy_on_full,maximize
CIGARRO DUNHILL ON BLUE C/20,cigarro,0.6928484412757374,accuracy_on_full,maximize
PANETTONE TOMMY 400G-CX GOTAS,panificacao natal,0.6928484412757374,accuracy_on_full,maximize
CAFE IGUACU SOLUVEL TRADIC LT 200G GTS10,cafe,0.6928484412757374,accuracy_on_full,maximize
ERVILHA PREDILECTA 170G,ervilha em conserva,0.6928484412757374,accuracy_on_full,maximize
LIXA P/UNHA MARCO BONI CANARIO C/6,lixa,0.6928484412757374,accuracy_on_full,maximize
LIMP PERF CASAePERF 1L INTUIZIONE NEW,multiuso,0.6928484412757374,accuracy_on_full,maximize
COUVE FLOR SP 300G,couve flor,0.6928484412757374,accuracy_on_full,maximize
GEL HIGIENIZ MAO PROTEGE 70  43OG,gel antisseptico para maos,0.6928484412757374,accuracy_on_full,maximize
QA FIAMBRE 320G,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
AMACIANTE YPE CONC.ENCANTO      FC   1LT,amaciante,0.6928484412757374,accuracy_on_full,maximize
"CHOC KINDER BUENO, 39G WHITE",chocolate,0.6928484412757374,accuracy_on_full,maximize
AM PETTIZ CROC PIMENTA VERM 150G,amaciante,0.6928484412757374,accuracy_on_full,maximize
QUEIJO SABOR MINAS MUSS PROC MF FAT 160G,queijo,0.6928484412757374,accuracy_on_full,maximize
SAB FLOR DE YPE 85G LV6 PG5 ROSA BRANCA/AVL,sabonete,0.6928484412757374,accuracy_on_full,maximize
BISC PET CRACKER FORTAL 400G,biscoito,0.6928484412757374,accuracy_on_full,maximize
OVOS GDE BC MANTIQ ISOP 1DZ,ovo,0.6928484412757374,accuracy_on_full,maximize
MUSSARELA LACFREE FAT 150G,queijo,0.6928484412757374,accuracy_on_full,maximize
FLOR NAT LIRIO VARIADO UN,plantas e sementes,0.6928484412757374,accuracy_on_full,maximize
SALSICHA H DOG CONG SEARA,salsicha,0.6928484412757374,accuracy_on_full,maximize
AMEIXA NACIONAL 600G  600G,ameixa,0.6928484412757374,accuracy_on_full,maximize
SNACK CROCANTISS 40G PEITO PER/REQ,aperitivo,0.6928484412757374,accuracy_on_full,maximize
KIT SEDA SH CO 325ML PR ESP LISO PERF,kit para cabelos,0.6928484412757374,accuracy_on_full,maximize
JAQUETA MOLETOM COM BOLSOS E CAPUZ,jaqueta,0.6928484412757374,accuracy_on_full,maximize
SORV BROWNIE BEN JERRYS 458ML,sorvete,0.6928484412757374,accuracy_on_full,maximize
BISC NESFIT INTEG BAN/AVEIA/CANELA 160G,biscoito,0.6928484412757374,accuracy_on_full,maximize
VELA VOTIVA PREMIUM BC CHAMA OURO 250G,vela,0.6928484412757374,accuracy_on_full,maximize
BISC CROSTINI TOM SALSA CLUB SOCIAL 80G,biscoito,0.6928484412757374,accuracy_on_full,maximize
NS REMOVEDOR ESMALTE NOUS 90ML,removedor de esmalte,0.6928484412757374,accuracy_on_full,maximize
QJ MINAS FRES LIGHT LA DEMINAS 250G,queijo,0.6928484412757374,accuracy_on_full,maximize
EXTRATO ELEFANTE POUCH 190G,extrato de tomate,0.6928484412757374,accuracy_on_full,maximize
SAB JOHNSONS BABY 80G  GLICERINADO,sabonete infantil,0.6928484412757374,accuracy_on_full,maximize
PRENDEDOR ROUPA PLAST COLOR GINA C12,prendedor de roupa,0.6928484412757374,accuracy_on_full,maximize
SALG PINGO D OURO PICANHA        PCT 95G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
PR PATO P AD LAVANDA ROXO 3UN,desinfetante,0.6928484412757374,accuracy_on_full,maximize
PREBICTAL 100MG C 28 CAPS PSICO ZODIAC,outro farma,0.6928484412757374,accuracy_on_full,maximize
TOMATE SECO TING POUCH 100G,vegetal em conserva,0.6928484412757374,accuracy_on_full,maximize
CERV HEINEKEN GF 600ML,cerveja,0.6928484412757374,accuracy_on_full,maximize
CREME SEDA PENT. BOOM DEFINICAO FC 295ML,creme para pentear,0.6928484412757374,accuracy_on_full,maximize
DES AER OLD SPICE A-TRANSP 93G- LENHA,desodorante,0.6928484412757374,accuracy_on_full,maximize
CONJ CHAVES DE FENDA CRF 5PCS DY06362,_RARE_,0.6928484412757374,accuracy_on_full,maximize
ENERGETICO REIGN MANGO MATIC LT 473ML,energetico,0.6928484412757374,accuracy_on_full,maximize
LISADOR DIP 1G C/08 COMPR.HYPERMARCAS,outro farma,0.6928484412757374,accuracy_on_full,maximize
GOMA MASC FREEGELLS GUM 8G MENTA,goma de mascar,0.6928484412757374,accuracy_on_full,maximize
PEPINO JAPONES KG,pepino,0.6928484412757374,accuracy_on_full,maximize
CD ORAL-B 3D WHITE 70G BRILLIANT FRESH,creme dental,0.6928484412757374,accuracy_on_full,maximize
BL CHOC BETAKIDS  200ML,bebida lactea,0.6928484412757374,accuracy_on_full,maximize
ALIM CAO KELDOG 100G-SACHE AO MOLHO CAR/ERV/CEN,alimento pet,0.6928484412757374,accuracy_on_full,maximize
BOLINHO ANIMADOS ZOO 40G CHOC,padaria e confeitaria industrializado,0.6928484412757374,accuracy_on_full,maximize
SACO LIXO BAGLIXO ROLO 15L C/100,saco de lixo,0.6928484412757374,accuracy_on_full,maximize
CHA LEAO HORTELA C/10 10G,cha por infusao,0.6928484412757374,accuracy_on_full,maximize
CALDO TAB MAGGI CARNE 152G,caldo industrializado,0.6928484412757374,accuracy_on_full,maximize
MARMITEX 390G STROGONOFF CARNE RESF,prato pronto,0.6928484412757374,accuracy_on_full,maximize
RAYSLOF ICE LIMAO VD 275ML,bebida mista,0.6928484412757374,accuracy_on_full,maximize
STEAK PEIXE EMP 100G,empanado congelado,0.6928484412757374,accuracy_on_full,maximize
FIGADO FRANGO AVE NOVA CONG PC 800g,carne de ave,0.6928484412757374,accuracy_on_full,maximize
FAROFA PRONTA CALDO BOM MIX MIL MAN 400G,farofa pronta,0.6928484412757374,accuracy_on_full,maximize
BATATA FRITA LAYS 45G-PC CLASSICA,aperitivo,0.6928484412757374,accuracy_on_full,maximize
MASC TRAT PANTENE 600ML RESTAURACAO,creme de tratamento,0.6928484412757374,accuracy_on_full,maximize
PAPEL HIG NEVE TOQUE SEDA FD NEU 30M C/4,papel higienico,0.6928484412757374,accuracy_on_full,maximize
SHAMPOO MONANGE LISOS TE QUERO .FC 325ML,shampoo,0.6928484412757374,accuracy_on_full,maximize
PANET TRUF BRIGADEIRO 700G,panificacao natal,0.6928484412757374,accuracy_on_full,maximize
CO ELSEVE 400ML-FR REP TOTAL 5,condicionador,0.6928484412757374,accuracy_on_full,maximize
PAPEL HIG MILI PRIME FT 20M C/18,papel higienico,0.6928484412757374,accuracy_on_full,maximize
LEVISSIMO SEARA FAT KG,presunto,0.6928484412757374,accuracy_on_full,maximize
COLORIFICO SAO BRAZ  500G,outro condimento,0.6928484412757374,accuracy_on_full,maximize
IOG BATAVO INTEG ABAC/COCO PED DUO 500G,iogurte,0.6928484412757374,accuracy_on_full,maximize
MUCILON NESTLE MULTI.60  DES.3UNCX  690G,cereal infantil ou farinha lactea,0.6928484412757374,accuracy_on_full,maximize
BISC RECH BONO FININHO LIMAO 57G,biscoito,0.6928484412757374,accuracy_on_full,maximize
DESOD AER OLD SPICE ADVENTURE 93g,desodorante,0.6928484412757374,accuracy_on_full,maximize
FEIJAO RESF KG,prato pronto,0.6928484412757374,accuracy_on_full,maximize
HAMB MISTO TEXAS  BURGER 672G,hamburguer congelado,0.6928484412757374,accuracy_on_full,maximize
MANTEIGA PIA C/SAL 200 G,manteiga,0.6928484412757374,accuracy_on_full,maximize
ABS ALWAYS SUPER PROT SECA C/A 32,absorvente,0.6928484412757374,accuracy_on_full,maximize
AGUA MIN SANTA RITA S/GAS PET 1.5L,agua,0.6928484412757374,accuracy_on_full,maximize
DROPS HALLS MINI 15G EXTRA FORTE,bala,0.6928484412757374,accuracy_on_full,maximize
LEITE UHT SEMI DESN SHEFA 1L,leite,0.6928484412757374,accuracy_on_full,maximize
ALIM GATOS WHISKAS JR CARNE JELLY SC 85G,alimento pet,0.6928484412757374,accuracy_on_full,maximize
AZEITE EXT VIRG ANDORINHA 500ML,azeite de oliva,0.6928484412757374,accuracy_on_full,maximize
CREME DENT COLGATE MPA NEUTRAC L3P2 70G,creme dental,0.6928484412757374,accuracy_on_full,maximize
CHAPA ALUMINIO KG,insumo,0.6928484412757374,accuracy_on_full,maximize
DES CR HERBISSIMO 55G-PT TRAD,desinfetante,0.6928484412757374,accuracy_on_full,maximize
RENOV.ADV.TITULAR,insumo,0.6928484412757374,accuracy_on_full,maximize
SARD PESCADOR 125G OLEO P.SUCO,proteina em conserva,0.6928484412757374,accuracy_on_full,maximize
STELE CREME GINECOLOGICO C/50GR BIOLAB,outro farma,0.6928484412757374,accuracy_on_full,maximize
CERVEJA WALS 600ML LAGOINHA,cerveja,0.6928484412757374,accuracy_on_full,maximize
BEB SOJA ADES ABACAXI 200ml,bebida de soja,0.6928484412757374,accuracy_on_full,maximize
LEITE UHT DESNATADO JUSSARA EDGE,leite,0.6928484412757374,accuracy_on_full,maximize
"SUCO MITTO MARACUJA 1,5L",suco pronto,0.6928484412757374,accuracy_on_full,maximize
SALG TORCIDA CHURRASCO 38G,aperitivo,0.6928484412757374,accuracy_on_full,maximize
ADOCANTE ZERO CAL SACARINA 100ml,adocante,0.6928484412757374,accuracy_on_full,maximize
