nm_item,nm_product,metric_value,metric_type,optimization_goal
SH PANTENE 175ML-FR HIDRATACAO,shampoo,0.31867378034501886,f1_macro_on_full,minimize
ORQ PHAL CORACAO P12  PT12,plantas e sementes,0.31867378034501886,f1_macro_on_full,minimize
PEDIGREE BISCROK AD RP 150G,alimento pet,0.31867378034501886,f1_macro_on_full,minimize
BATATA DOCE BCA KG,batata,0.31867378034501886,f1_macro_on_full,minimize
COND SEDA 325ML LISO EXTREMO,condicionador,0.31867378034501886,f1_macro_on_full,minimize
BATATA PRINGLES 120G TUBO CHURRASCO,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
AGUA DE COCO COM POLPA VIVER TP 330,agua de coco,0.31867378034501886,f1_macro_on_full,minimize
IOG NAT VIGOR VIV 100G 3 GRAOS TRAD,iogurte,0.31867378034501886,f1_macro_on_full,minimize
FLOCAO SAO BRAZ  500G,floco de milho,0.31867378034501886,f1_macro_on_full,minimize
FITA VEDA ROSCA ATLAS 12X10m,veda rosca,0.31867378034501886,f1_macro_on_full,minimize
VASSOURA MELARE M 2000,vassoura,0.31867378034501886,f1_macro_on_full,minimize
SALAME ITAL SEARA PC KG,salame,0.31867378034501886,f1_macro_on_full,minimize
SALG SNACK GLICO FRANGO 80G,petisco e salgadinho congelado,0.31867378034501886,f1_macro_on_full,minimize
CAFE MOIDO EXPORT CAJUBA 500g,cafe,0.31867378034501886,f1_macro_on_full,minimize
SAB BARRA ALMA DAS FLORES QUEEN 130G,sabonete,0.31867378034501886,f1_macro_on_full,minimize
BEB LAC PULSI 180G SALADA FRUTAS,bebida lactea,0.31867378034501886,f1_macro_on_full,minimize
CHANDELLE CHOCOLATE C/4 360GR,iogurte,0.31867378034501886,f1_macro_on_full,minimize
CANJICA AMARELA KODILAR 500G,canjica,0.31867378034501886,f1_macro_on_full,minimize
CHOC TAB LACTA INTENSE NAO ATIVAR,chocolate,0.31867378034501886,f1_macro_on_full,minimize
SH PANTENE 200ML-FR BAMBU,shampoo,0.31867378034501886,f1_macro_on_full,minimize
IOG GREGO ITAMBE SOBREMESA 540G,iogurte,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA SKOL 350ML LT C/18 L P-,cerveja,0.31867378034501886,f1_macro_on_full,minimize
LEITE FERM DESN BETANIA 850G,leite fermentado,0.31867378034501886,f1_macro_on_full,minimize
SUCO DEL VALLE VD 1L UVA,suco pronto,0.31867378034501886,f1_macro_on_full,minimize
ARROZ T1 CAMIL 5KG,arroz,0.31867378034501886,f1_macro_on_full,minimize
2DESOD GIOVANNA BABY ROLLON BLUE 50ML,desodorante,0.31867378034501886,f1_macro_on_full,minimize
CONDIM SAZON NORDESTE 60G ENV 12x5G,tempero pronto,0.31867378034501886,f1_macro_on_full,minimize
SAL ROSA HIMALAIA ITIALHO 500G,sal,0.31867378034501886,f1_macro_on_full,minimize
PAO QUEIJO TRADIC F MINAS  PCT 400G,massa de pao de queijo,0.31867378034501886,f1_macro_on_full,minimize
IOG Z/LAC CORPUS 170G MORANG,iogurte,0.31867378034501886,f1_macro_on_full,minimize
LENCO UMED HIG NEVE 48UN KIDS,lenco umedecido,0.31867378034501886,f1_macro_on_full,minimize
BEBIDA FILTRADA 660ML,espumante,0.31867378034501886,f1_macro_on_full,minimize
PILHA DURACELL C/4 PQ AA,pilha,0.31867378034501886,f1_macro_on_full,minimize
PETISCO P/GATO DREAMIES 40GR FRANGO,alimento pet,0.31867378034501886,f1_macro_on_full,minimize
EXTRATO TOM SALSARETTI LT 330G,extrato de tomate,0.31867378034501886,f1_macro_on_full,minimize
BIFE DO VAZIO CONG SWIFT 900G,inativo,0.31867378034501886,f1_macro_on_full,minimize
BATATA PALHA YOKI EXTRAFINA     PCT 100G,vegetal em palha,0.31867378034501886,f1_macro_on_full,minimize
LAVA ROUPAS PO SURF 800G ROSAS FLOR LIS 5EM1 BG,lava roupas,0.31867378034501886,f1_macro_on_full,minimize
AVEIA FLOCOS FAZENDA SEDREZ REGULAR,aveia e seus derivados,0.31867378034501886,f1_macro_on_full,minimize
LUSTRA MOV PEROBA ROSA  500ML,lustra moveis,0.31867378034501886,f1_macro_on_full,minimize
MISTURA BOLO APTI CENOURA       PE 400GR,preparo para bolo,0.31867378034501886,f1_macro_on_full,minimize
INSET AERO BAYGON EUCAL 360ML,inseticida,0.31867378034501886,f1_macro_on_full,minimize
"AMAC YPE CONC 1,5L, INSPIRACAO ALQ, .",amaciante,0.31867378034501886,f1_macro_on_full,minimize
BEB CAST A TAL CASTANHA 1L-TP CAJU/COCO,outra bebida,0.31867378034501886,f1_macro_on_full,minimize
PROMESTRIENO EURO CRM VAG 30G 20 APLC (G,outro farma,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA LAGUNITAS 355ML GFA IPA,cerveja,0.31867378034501886,f1_macro_on_full,minimize
BISC ROSCA DE VENTO DA COLONIA TRAD 80G,biscoito,0.31867378034501886,f1_macro_on_full,minimize
CHA DR OETKER CAMOMILA 2X15G,cha por infusao,0.31867378034501886,f1_macro_on_full,minimize
MARSHMALLOW HARIBO CHAM.C.BLUE 80G,bala,0.31867378034501886,f1_macro_on_full,minimize
SACOLA BIODEGRADAVEL MEMBERS MARK,sacola descartavel,0.31867378034501886,f1_macro_on_full,minimize
BEB LACTEA UVA VDE YODEL 210ML,bebida lactea,0.31867378034501886,f1_macro_on_full,minimize
OVO GRANDE PET 30UN BRANCO SUNNY EG,ovo,0.31867378034501886,f1_macro_on_full,minimize
ENERG TSUNAMI PET 2L  TRADICIONAL,energetico,0.31867378034501886,f1_macro_on_full,minimize
CACHACA O GARRAFAO 500ML,cachaca,0.31867378034501886,f1_macro_on_full,minimize
"RESIST LORENZETTI, 127V 5500W ADV/TOP",_RARE_,0.31867378034501886,f1_macro_on_full,minimize
SARDINHA GOMES DA COSTA 125GR C/ LIMAO,proteina em conserva,0.31867378034501886,f1_macro_on_full,minimize
HOT POCKET SADIA X 145GR FRANGO,sanduiche congelado,0.31867378034501886,f1_macro_on_full,minimize
PURAN T4 37.5MCG C.30 COMPRIMIDOS SANOFI,outro farma,0.31867378034501886,f1_macro_on_full,minimize
SNACK PULLM CROCANTISSIMO 40G INTEG AZEITE TQ PIME,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
BEB ICE MIKES 275ML L.N GUARANA,bebida mista,0.31867378034501886,f1_macro_on_full,minimize
LIMP PERF CASA E PERFUME INTUIZION 1L,multiuso,0.31867378034501886,f1_macro_on_full,minimize
NECTAR MISTO TIAL 1L-TP BX CALORIA TANGER/GENGIBRE,suco pronto,0.31867378034501886,f1_macro_on_full,minimize
REFRESCO DILETO BUTIA           FC   1LT,refresco,0.31867378034501886,f1_macro_on_full,minimize
AMACIANTE INVICTO SENSACAO 2000ML,amaciante,0.31867378034501886,f1_macro_on_full,minimize
BROINHA MILHO CONG FORNO DE MINAS 300G,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
MANJERICAO LINHA AZUL MACO,manjericao,0.31867378034501886,f1_macro_on_full,minimize
CR DENT ORAL B MINNIE 50G,creme dental,0.31867378034501886,f1_macro_on_full,minimize
BISC ROSQUINHA LEITE SEVEN BOYS 400G,biscoito,0.31867378034501886,f1_macro_on_full,minimize
TORRADA BAUDUCCO TRAD SALG 142G (CESTA),torrada,0.31867378034501886,f1_macro_on_full,minimize
MILHO VERDE AGNUS BD700G,milho verde em conserva,0.31867378034501886,f1_macro_on_full,minimize
ACUCAR CRISTAL DELTA 2Kg,acucar,0.31867378034501886,f1_macro_on_full,minimize
COPA LOMBO SUINO RF ATENDIMENTO KG,carne suina,0.31867378034501886,f1_macro_on_full,minimize
DESOD AERO GIOVANNA BABY BLUE 150ML 2UN,desodorante,0.31867378034501886,f1_macro_on_full,minimize
DOCE LEITE NESTLE MOCA DE PASSAR 215G,outro doce,0.31867378034501886,f1_macro_on_full,minimize
AMAC ROUP CONC FOFO 900ML REF AZUL TUDAO,amaciante,0.31867378034501886,f1_macro_on_full,minimize
D.A.REXONA 121G BANG,desodorante,0.31867378034501886,f1_macro_on_full,minimize
AMAC ROUPA CONC DOWNY 1L BRISA DE VERAO,amaciante,0.31867378034501886,f1_macro_on_full,minimize
TINT MAXTON 1.0 PRETO,tintura e descolorante,0.31867378034501886,f1_macro_on_full,minimize
LEITE FERM CLUB VIGOR C6 450G,leite fermentado,0.31867378034501886,f1_macro_on_full,minimize
FAROFA YOKI C/ PED CEBOLA 200g,farofa pronta,0.31867378034501886,f1_macro_on_full,minimize
"REMOVEDOR ESMALTE ZULU 90ml, FASHION",removedor de esmalte,0.31867378034501886,f1_macro_on_full,minimize
EMPANADO SOJA SEARA INCRIVEL FRANGO 300G,empanado congelado,0.31867378034501886,f1_macro_on_full,minimize
REFRI COCA-COLA SA ROSALIA LT 310ML,refrigerante,0.31867378034501886,f1_macro_on_full,minimize
LENCOS PAPEL KLEENEX LV4PG3 BOLSO,lenco de papel,0.31867378034501886,f1_macro_on_full,minimize
CONDIC.SEDA 425ML OLEO HIDRATACAO,condicionador,0.31867378034501886,f1_macro_on_full,minimize
CHOC NESTLE PO 70  CACAU         CX 200G,chocolate,0.31867378034501886,f1_macro_on_full,minimize
CHOCOTTONE BAUDUCCO BITES 107G,panificacao natal,0.31867378034501886,f1_macro_on_full,minimize
MASSA FETTUCIN PERDIGAO M PERU/BROCO,outro congelado,0.31867378034501886,f1_macro_on_full,minimize
PE DE FRANGO RESF BANDEJA KG,carne de ave,0.31867378034501886,f1_macro_on_full,minimize
LEITE COND ITALAC 395G TP SEMIDESN,leite condensado,0.31867378034501886,f1_macro_on_full,minimize
MENTOS PURE FRESH WINT VERDE 92G,bala,0.31867378034501886,f1_macro_on_full,minimize
LOC.DESOD.NIVEA 200ML HIDR. PELE NORMAL,creme corporal,0.31867378034501886,f1_macro_on_full,minimize
COOKIES TODDY 60G-PC DOCE LEITE,biscoito,0.31867378034501886,f1_macro_on_full,minimize
REGUA POP SORT 30CM,regua,0.31867378034501886,f1_macro_on_full,minimize
COSTELA MINGA N.C. BDJ KG,carne bovina,0.31867378034501886,f1_macro_on_full,minimize
ACAI ORIG SPLIT 1.020KG,acai,0.31867378034501886,f1_macro_on_full,minimize
MARG DORIANA POTE C/SAL 1 KG,margarina,0.31867378034501886,f1_macro_on_full,minimize
MAC INST NISSIN LAMEN HOT CARNE DESF 85G,macarrao,0.31867378034501886,f1_macro_on_full,minimize
QA MOLHO ALHO QUALITA VD 150ML,outro molho,0.31867378034501886,f1_macro_on_full,minimize
POTE INVICTA VID QUAD TENDENZA MIX 750ml,recipientes,0.31867378034501886,f1_macro_on_full,minimize
MAC.SEMOLA ISABELA 500G PARAF.INT.,macarrao,0.31867378034501886,f1_macro_on_full,minimize
BISC RECH COBERTO CHOC BONO 109G,biscoito,0.31867378034501886,f1_macro_on_full,minimize
RAGGU REQ CERV BACON CONGELADO,outro congelado,0.31867378034501886,f1_macro_on_full,minimize
SALG TORCIDA CAMARAO C/PIMENTA 100G,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
PASSATA ITL CIRIO RUSTICA 680G,polpa de tomate,0.31867378034501886,f1_macro_on_full,minimize
REFRESCO PO TANG 375G LARANJA,preparo para suco,0.31867378034501886,f1_macro_on_full,minimize
KIT 6 PARES MEIAS CANO BAIXO ESPORT,meia,0.31867378034501886,f1_macro_on_full,minimize
SORV JUNDIA FLOCOS 2L,sorvete,0.31867378034501886,f1_macro_on_full,minimize
BISCOITO POP VITAKERO PC 300G,biscoito,0.31867378034501886,f1_macro_on_full,minimize
SUCULENTA PT11,plantas e sementes,0.31867378034501886,f1_macro_on_full,minimize
ALFACE AMERICANA UNIDADE,alface,0.31867378034501886,f1_macro_on_full,minimize
CERV ORIGINAL LT 473ml,cerveja,0.31867378034501886,f1_macro_on_full,minimize
SAB BARRA ORGANICA COCONUT FRES 90G,sabonete,0.31867378034501886,f1_macro_on_full,minimize
FARINHA DE AVEIA QUAKER 450G,aveia e seus derivados,0.31867378034501886,f1_macro_on_full,minimize
"COLHER TRAMONTINA CHA LEME 23187, AZUL",talher,0.31867378034501886,f1_macro_on_full,minimize
SALAMITOS SADIA PEPPERONI 36G,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
NECTAR IZZY 100  UVA TP 1L,suco pronto,0.31867378034501886,f1_macro_on_full,minimize
DESOD SPRAY EVEN PRO ALFAZEMA 90ML,desodorante,0.31867378034501886,f1_macro_on_full,minimize
LTE FERM BOB ESPONJA MOR C/6 480GR,leite fermentado,0.31867378034501886,f1_macro_on_full,minimize
CORACAO ALCATRA BOV MATURATTA FRIBOI,carne bovina,0.31867378034501886,f1_macro_on_full,minimize
GRANOLA MAE TERRA 800G S/ACUC FRUTAS E MEL,granola,0.31867378034501886,f1_macro_on_full,minimize
EXTR.TOM.ELEFANTE 300G,extrato de tomate,0.31867378034501886,f1_macro_on_full,minimize
BLUSA MC UZ3 OFF 211302 P1 MMOI20,blusa,0.31867378034501886,f1_macro_on_full,minimize
PASCOATTONE FRUT CRISTAL CASA SUICA 500G,panificacao pascoa,0.31867378034501886,f1_macro_on_full,minimize
ARROZ T1 BEM CASADO 5KG,arroz,0.31867378034501886,f1_macro_on_full,minimize
CHOC CONF AMEND DISQUETI 120G,chocolate,0.31867378034501886,f1_macro_on_full,minimize
CALDO GALINHA MAGGI 57G,caldo industrializado,0.31867378034501886,f1_macro_on_full,minimize
LAMPADA TASCHIBRA LED 60/9 W AM CT   1UN,lampada,0.31867378034501886,f1_macro_on_full,minimize
COXINHA FRANGO RESF TEMP MF GRANEL KG,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
SALG PIPPOS CHUR 200g,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
CN MACARRAO TRICOLORI 200G,macarrao,0.31867378034501886,f1_macro_on_full,minimize
"LAVA ROUPA PO SURF 2,4KG 5EM1 COCO",lava roupas,0.31867378034501886,f1_macro_on_full,minimize
OPTIVE UD SOL.OFT. C/30 FLACONETES ALLEG,outro farma,0.31867378034501886,f1_macro_on_full,minimize
PAO NUTRELLA ABOBORA/LINHACA 350G,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
OVO PASCOA GRAN FERRERO ROCHER 365G,ovo de pascoa,0.31867378034501886,f1_macro_on_full,minimize
BISC ROSCA MABEL NATA 350G,biscoito,0.31867378034501886,f1_macro_on_full,minimize
"LAVA ROUPAS PO SURF 2,4KG ROSAS FLOR LIZ",lava roupas,0.31867378034501886,f1_macro_on_full,minimize
"SANITIZ.PO CT BRILHANTE 1,6KG LIMPEZA TOTAL",lava roupas,0.31867378034501886,f1_macro_on_full,minimize
BEB LACTEA ITAMBE WHEY 250ML COCO,bebida lactea,0.31867378034501886,f1_macro_on_full,minimize
LEITE FERMENTADO CAROLINA 450G PPP,leite fermentado,0.31867378034501886,f1_macro_on_full,minimize
CREME QJO CHEF VONO 53G,queijo cremoso,0.31867378034501886,f1_macro_on_full,minimize
PAO THABRULAI 400G 100PC INTEGRAL,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
EVITA MOFO INSPIRA SON.INFANCIA PT 100GR,desumidificador,0.31867378034501886,f1_macro_on_full,minimize
DIFUSOR AMB SECAR SENSUAL O.ESS AFRO 100,aromatizador,0.31867378034501886,f1_macro_on_full,minimize
PEITO DE PERU FATIADO SEARA 200G,peito de peru,0.31867378034501886,f1_macro_on_full,minimize
SH PANTENE ANTIRESIDUOS LIMP PROF 400ML,shampoo,0.31867378034501886,f1_macro_on_full,minimize
DES AERO NIVEA INV BLeWH 150ML EMB ECON,desodorante,0.31867378034501886,f1_macro_on_full,minimize
CEREAL NESTLE NESCAU             CX 210G,cereal matinal,0.31867378034501886,f1_macro_on_full,minimize
MOTILEX HA C.30 CPS APSEN,outro farma,0.31867378034501886,f1_macro_on_full,minimize
PAPEL HIG FD MIMMO L16P15,papel higienico,0.31867378034501886,f1_macro_on_full,minimize
PRE LAVAGEM VANISH 500ML EMB ECON WHITE REFIL,lava roupas,0.31867378034501886,f1_macro_on_full,minimize
2DES ROLLON NIVEA PeCARE 50ML(F)50 D 2UN,desodorante,0.31867378034501886,f1_macro_on_full,minimize
CEREAL NESTLE NESCAU DUO         CX 210G,cereal matinal,0.31867378034501886,f1_macro_on_full,minimize
PRATO FUND TRAM CAM CIRIO PORC DEC 22CM,prato,0.31867378034501886,f1_macro_on_full,minimize
"LAVA ROUPAS BRILHANTE SC 1,6KG DEL TOT",lava roupas,0.31867378034501886,f1_macro_on_full,minimize
KIWI GARDEN FRUIT 600G,kiwi,0.31867378034501886,f1_macro_on_full,minimize
QJ P. DONNA VERMELHO FRACAO 200 GRS,queijo,0.31867378034501886,f1_macro_on_full,minimize
REQUEIJAO CAROLINA 400G C/AMIDO,requeijao,0.31867378034501886,f1_macro_on_full,minimize
AZEITONA VD LOLITA C/CAROCO     SH  80GR,azeitona,0.31867378034501886,f1_macro_on_full,minimize
FARIN TRIGO VENERANDA TRAD 1kg,farinha de trigo,0.31867378034501886,f1_macro_on_full,minimize
DESINF PERF PINHO BRIL SILVESTRE 500ML,desinfetante,0.31867378034501886,f1_macro_on_full,minimize
RICOTA LIGTH NATTURA  300G,queijo,0.31867378034501886,f1_macro_on_full,minimize
OLEO COMPOSTO CARMELITA LT 500ML,oleo vegetal,0.31867378034501886,f1_macro_on_full,minimize
BATATA LAYS 80G SOUR CREAM,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
AZEITONA VERDE MARATA INT S/CAROCO 240g,azeitona,0.31867378034501886,f1_macro_on_full,minimize
AMACIANTE FOFO AZUL             FC   3LT,amaciante,0.31867378034501886,f1_macro_on_full,minimize
POLPA DAY FRUT CAJU 100G,polpa de fruta congelada,0.31867378034501886,f1_macro_on_full,minimize
CARNE DE SOL,carne bovina,0.31867378034501886,f1_macro_on_full,minimize
DESINFETANTE PINHO SOL 500ML. ORIGINAL,desinfetante,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA SKOL 300ML GFA RET,cerveja,0.31867378034501886,f1_macro_on_full,minimize
INSET AERO RAID MULTI EUCAL 420ML L P-,inseticida,0.31867378034501886,f1_macro_on_full,minimize
QUEIJO POLENGUINHO LIGHT C/4    CX  68GR,queijo,0.31867378034501886,f1_macro_on_full,minimize
BATATA NOISETTE RUST 1.05KG SERYA,batata congelada,0.31867378034501886,f1_macro_on_full,minimize
TOMATE PELADO POMAROLA 240G CUBO,tomate,0.31867378034501886,f1_macro_on_full,minimize
DESINF VEJA BANH S/C 20 DESC LAV 500ML,desinfetante,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA AMSTEL 275ML LN ULTRA,cerveja,0.31867378034501886,f1_macro_on_full,minimize
KINDER OVO MENINO C1 20G,chocolate,0.31867378034501886,f1_macro_on_full,minimize
FEIJOADA BORDAN 430G,preparo de alimento,0.31867378034501886,f1_macro_on_full,minimize
CHOC LINDT 100G EXCELLENCE 85 CACAU,chocolate,0.31867378034501886,f1_macro_on_full,minimize
KIT PAELLA CONG  DELLMARE 400GR,outro congelado,0.31867378034501886,f1_macro_on_full,minimize
"CHIPS ARROZ/MILHO NAT LIFE 70G, PRESUNTO",aperitivo,0.31867378034501886,f1_macro_on_full,minimize
CAPS 3 FILTRADO 75G,cafe,0.31867378034501886,f1_macro_on_full,minimize
ESFIHA QJO FECHADA 400G DOZZA,outro congelado,0.31867378034501886,f1_macro_on_full,minimize
FJAO CAR PE VERMELHO T1 1KG,feijao,0.31867378034501886,f1_macro_on_full,minimize
PLANTA BEGONIA BELEAF P15,plantas e sementes,0.31867378034501886,f1_macro_on_full,minimize
AZEITONA VERDE INT GORDAL CARREFOUR POTE 250g,azeitona,0.31867378034501886,f1_macro_on_full,minimize
CIGARRO CHESTERFIELD REMIX BEATS BOX,cigarro,0.31867378034501886,f1_macro_on_full,minimize
CAF 3CORACOES SO MIN 250G,cafe,0.31867378034501886,f1_macro_on_full,minimize
POLPA TOMATE POMODORO            TP 520G,polpa de tomate,0.31867378034501886,f1_macro_on_full,minimize
PAO DO FORNO  WICKBOLD NA CHAPA 500G,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
RACAO PREMIUM BALANCE ADL P 1KG,alimento pet,0.31867378034501886,f1_macro_on_full,minimize
RC PURONE COR CAO700 VERM 700G,alimento pet,0.31867378034501886,f1_macro_on_full,minimize
CREME PIMENTA YURISAWA S.CASEIRO 150ML,outro molho,0.31867378034501886,f1_macro_on_full,minimize
SALAME MILANO PAMPLONA 100G FAT,salame,0.31867378034501886,f1_macro_on_full,minimize
SOBREMESA VIGOR 180GR CREMOSA CHOCOLATE,iogurte,0.31867378034501886,f1_macro_on_full,minimize
CHIC TRIDENT MENTA BLUEB ZR ACUC 16.5G,goma de mascar,0.31867378034501886,f1_macro_on_full,minimize
SABONETE PROTEX 200G LIMPEZA PROFUNDA,sabonete,0.31867378034501886,f1_macro_on_full,minimize
POTE HERM QUAD 1000M,recipientes,0.31867378034501886,f1_macro_on_full,minimize
BROCOLIS NINJA UNID,brocolis,0.31867378034501886,f1_macro_on_full,minimize
CR D SORRISO 90G DENTES BRANCOS C/4,creme dental,0.31867378034501886,f1_macro_on_full,minimize
ALFACE CRESPA HIDROPONICA JW,alface,0.31867378034501886,f1_macro_on_full,minimize
LING PORT AURORA KG KG,linguica,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA STELLA 330ML LN,cerveja,0.31867378034501886,f1_macro_on_full,minimize
QUEIJO FAIXA AZUL PARM CORTE FATIA  300G,queijo,0.31867378034501886,f1_macro_on_full,minimize
SNACK CHEEZ IT SNAPD P QUEIJO 90G,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
HIPOGLOS CREME TRANSP. 30G,outro farma,0.31867378034501886,f1_macro_on_full,minimize
PAO DE MEL BAUDUCCO 240G,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
CONTRA FILE BOV KG VAC,carne bovina,0.31867378034501886,f1_macro_on_full,minimize
PAO EGG SPONGE PANCO 250G,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
SQUEEZE SHAKER 600ML  UND,outro bazar e departamentos,0.31867378034501886,f1_macro_on_full,minimize
DESOD ROLL ON DOVE MEN SEM PERF 50ML,desodorante,0.31867378034501886,f1_macro_on_full,minimize
REF MID ABACAXI 20GR,preparo para suco,0.31867378034501886,f1_macro_on_full,minimize
PACK SAB PROTEX LIMP PROFUN LMPM C6,sabonete,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA BOHEMIA                 LT 473ML,cerveja,0.31867378034501886,f1_macro_on_full,minimize
MEIO DA ASA CG 800G CONG 800G,carne de ave,0.31867378034501886,f1_macro_on_full,minimize
"BISC POLVILHO CRAC 90G, DOCE",biscoito,0.31867378034501886,f1_macro_on_full,minimize
"DESOD REXONA 150ML AERO FEM CLIN, CLASS",desodorante,0.31867378034501886,f1_macro_on_full,minimize
ANTISEP BUCAL COLGATE T12 250ML CLEAR MINT,enxaguante bucal,0.31867378034501886,f1_macro_on_full,minimize
COPO NF VD AMERICANO,copo,0.31867378034501886,f1_macro_on_full,minimize
BISNAGUINHA TUR/NU 300G WICKBOLD,padaria e confeitaria industrializado,0.31867378034501886,f1_macro_on_full,minimize
ABS HIG INCONT PLENITUD FEMME NORMAL C/8,absorvente,0.31867378034501886,f1_macro_on_full,minimize
MUCARELA LACFREE KG MINI LANCHE ZERO LACTOSE,queijo,0.31867378034501886,f1_macro_on_full,minimize
AVEIA NATUQUALY FLOCOS FINOS 170G,aveia e seus derivados,0.31867378034501886,f1_macro_on_full,minimize
MIST BOLO CEN D BENTA 450G,preparo para bolo,0.31867378034501886,f1_macro_on_full,minimize
BISC OREO 36GR RECHEADO,biscoito,0.31867378034501886,f1_macro_on_full,minimize
BATATA PALHA DEUTSCHIPS TRAD 140g,vegetal em palha,0.31867378034501886,f1_macro_on_full,minimize
OVO MANTIQUEIRA C/10 JUMBO,ovo,0.31867378034501886,f1_macro_on_full,minimize
SACO LIXO DOVER UTILIX ROLO 50L C/50,saco de lixo,0.31867378034501886,f1_macro_on_full,minimize
CAIXA VAZIA PAPELAO 2,insumo,0.31867378034501886,f1_macro_on_full,minimize
"LASANHA REZENDE 600G, PRES/QJO, .",lasanha congelada,0.31867378034501886,f1_macro_on_full,minimize
BISCOITO NEGRESCO 3X100G NESTLE,biscoito,0.31867378034501886,f1_macro_on_full,minimize
COUVE FLOR BJ,couve flor,0.31867378034501886,f1_macro_on_full,minimize
DES DOVE 50ML ROLL ON ORIGINAL,desodorante,0.31867378034501886,f1_macro_on_full,minimize
"BEB LACTEA GOODY 850G, MORANGO",bebida lactea,0.31867378034501886,f1_macro_on_full,minimize
BANANA PRATA KG,banana,0.31867378034501886,f1_macro_on_full,minimize
BISC LEITE MALTADO PIRAQUE 132G,biscoito,0.31867378034501886,f1_macro_on_full,minimize
CAFE CAP ESPRE GOURMET CANECAO 5G,cafe,0.31867378034501886,f1_macro_on_full,minimize
AMENDOIM YOKI                   PCT 400G,amendoim,0.31867378034501886,f1_macro_on_full,minimize
JG PANELAS TRAMONTINA ALUM PARIS VERM C7,panela,0.31867378034501886,f1_macro_on_full,minimize
SALG ELMA CH DORITOS NACHO PCT 167G,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
MANT TAB AVIACAO C SAL 100G,manteiga,0.31867378034501886,f1_macro_on_full,minimize
ALVEJANTE Q BOA OXI S/CLORO 500ML,alvejante,0.31867378034501886,f1_macro_on_full,minimize
"CERVEJA PATAGONIA 740ML GFA, WEISSE",cerveja,0.31867378034501886,f1_macro_on_full,minimize
MIST P/BOLO VILMA 400G CENOURA,preparo para bolo,0.31867378034501886,f1_macro_on_full,minimize
INSET ELET SBP CITRONELA PAST RF L12P10,inseticida,0.31867378034501886,f1_macro_on_full,minimize
VIOLETA NAT,plantas e sementes,0.31867378034501886,f1_macro_on_full,minimize
PALETA CORDEIROS CONG KG,carne suina,0.31867378034501886,f1_macro_on_full,minimize
SALG TORCIDA 45G CALABRESA,aperitivo,0.31867378034501886,f1_macro_on_full,minimize
TEMPERO SABOR AMI 300GR ALHO E SAL,tempero pronto,0.31867378034501886,f1_macro_on_full,minimize
"AMENDOIM ELMA CHIPS, 100G S/PELE",amendoim,0.31867378034501886,f1_macro_on_full,minimize
"REFRIGERANTE INDAIA PET 2L, LIMAO",refrigerante,0.31867378034501886,f1_macro_on_full,minimize
PP ACUCAR CRISTAL COLOMBO 5 KG,acucar,0.31867378034501886,f1_macro_on_full,minimize
GUARDAN PAPEL MILI 21X22 C/50,guardanapo,0.31867378034501886,f1_macro_on_full,minimize
ESPAGUETE SEM VILMA 500G LINGUINE,macarrao,0.31867378034501886,f1_macro_on_full,minimize
FANTA LARANJA PET 500ML,refrigerante,0.31867378034501886,f1_macro_on_full,minimize
LIPLESS 100MG C/30 COMPRIMIDOS BIOLAB,outro farma,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA CORONA 330ML LN,cerveja,0.31867378034501886,f1_macro_on_full,minimize
CAPELETTI DA BOA FRANGO         PCT 400G,massa fresca,0.31867378034501886,f1_macro_on_full,minimize
FIO DENTAL COLGATE 50M,fio dental,0.31867378034501886,f1_macro_on_full,minimize
CERVEJA GLACIAL PILSEN LT 350ML,cerveja,0.31867378034501886,f1_macro_on_full,minimize
DV MAIS UVA 1L,suco pronto,0.31867378034501886,f1_macro_on_full,minimize
MACAXEIRA MMM KG,mandioca,0.31867378034501886,f1_macro_on_full,minimize
"GELAT DR OETKER CX 20G, AMORA, .",gelatina,0.31867378034501886,f1_macro_on_full,minimize
SORVETE LB CHOC C/ AMENDOAS 500ML,sorvete,0.31867378034501886,f1_macro_on_full,minimize
