nm_item,nm_product,metric_value,metric_type,optimization_goal
"CAFE 3 CORACOES 500G, TORR/MOID EXT F, .",cafe,0.7982026241687137,accuracy_on_full,maximize
FILME PVC LUMIPAM 30Mt,plastico filme,0.7982026241687137,accuracy_on_full,maximize
RACAO CAES MAX VITA BUFFET AD RP 1KG,alimento pet,0.7982026241687137,accuracy_on_full,maximize
BISC AGUA E SAL DUCHEN 200G,biscoito,0.7982026241687137,accuracy_on_full,maximize
SB/COXA S/P RES 700G S PELE 700G,carne de ave,0.7982026241687137,accuracy_on_full,maximize
CHOC.GAROTO 500G COBERT.BCA,chocolate,0.7982026241687137,accuracy_on_full,maximize
RACAO CAT MAX VITA SELECTION CAST 3KG,alimento pet,0.7982026241687137,accuracy_on_full,maximize
IOG BIC FV FRIM165G  165G,iogurte,0.7982026241687137,accuracy_on_full,maximize
BISC.COOKIES NESTLE 60G NEGRESCO CHOC.GOTAS BAUN,biscoito,0.7982026241687137,accuracy_on_full,maximize
LAVA ROUPA YPE 800G POWER ACT,lava roupas,0.7982026241687137,accuracy_on_full,maximize
PAO BAIANO 1KG,padaria e confeitaria fresca,0.7982026241687137,accuracy_on_full,maximize
EMP VEG CONG NOTCO NOT CHICKENZITOS 250G,empanado congelado,0.7982026241687137,accuracy_on_full,maximize
ESP ASSOLAN PERTUTO M USO UN,esponja,0.7982026241687137,accuracy_on_full,maximize
MANTEIGA ITACOLOMY ZERO LACTOSE PT 200G,manteiga,0.7982026241687137,accuracy_on_full,maximize
VINHO SAINT GERMAIN CAB FRANC 750ML,vinho nacional,0.7982026241687137,accuracy_on_full,maximize
D.A.DOVE 89G F GO FRESH ROMA,desodorante,0.7982026241687137,accuracy_on_full,maximize
D.A.AXE 89G APOLLO,desodorante,0.7982026241687137,accuracy_on_full,maximize
AG AQUA LIA S GAS . 500ML,agua,0.7982026241687137,accuracy_on_full,maximize
CREME AVELA ZERO FLORMEL CACAU CROC 150G,creme de avela,0.7982026241687137,accuracy_on_full,maximize
ESC DENT ORAL B 3D WHITE C2,escova de dentes,0.7982026241687137,accuracy_on_full,maximize
ALIM GATOS WHISKAS CARNE 3KG,alimento pet,0.7982026241687137,accuracy_on_full,maximize
REFRIG PEPSI ZERO 2L,refrigerante,0.7982026241687137,accuracy_on_full,maximize
SNACKS DOGUITOS RODIZIO LINGUICINHA 45G,alimento pet,0.7982026241687137,accuracy_on_full,maximize
BUSCOFEM 400MG C/10 CAPSULAS BOEHRINGER,outro farma,0.7982026241687137,accuracy_on_full,maximize
TRANCINHA DOCE 200g,biscoito,0.7982026241687137,accuracy_on_full,maximize
MASCARA CIRURGICA G-TECH 50UN,mascara de protecao,0.7982026241687137,accuracy_on_full,maximize
CERVEJA SCHORNSTEIN IPA         GF 500ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
LINGUICA CHURRASCO ALEGRA KG,linguica,0.7982026241687137,accuracy_on_full,maximize
AZEITE ESP EXT VIRG COOSUR VD 500ML,azeite de oliva,0.7982026241687137,accuracy_on_full,maximize
COLORIFICO KITANO  80G,colorifico,0.7982026241687137,accuracy_on_full,maximize
D.A.DOVE MEN 89G AP MINERAIS SALVIA,desodorante,0.7982026241687137,accuracy_on_full,maximize
OLEO MILHO MAZOLA 900ML,oleo vegetal,0.7982026241687137,accuracy_on_full,maximize
"SORV.NESTLE 1,5L PRESTIGIO PT",sorvete,0.7982026241687137,accuracy_on_full,maximize
CHOC TAB CHOC DARK 61  ALPINO 85G,chocolate,0.7982026241687137,accuracy_on_full,maximize
MIST BOLO CANEC BROW 70G,preparo para bolo,0.7982026241687137,accuracy_on_full,maximize
QUEIJO MUSSARELA TIROL S/LA.FAT.PE 150GR,queijo,0.7982026241687137,accuracy_on_full,maximize
ESC DENT SORRISO TRIPLA ACAO L3P2,escova de dentes,0.7982026241687137,accuracy_on_full,maximize
ALIM P/GATO FELIX 85G FRANGO/CARANG,alimento pet,0.7982026241687137,accuracy_on_full,maximize
DOCE LEITE AVIACAO 400G,outro doce,0.7982026241687137,accuracy_on_full,maximize
LTE IN LATVIDA 1L,leite,0.7982026241687137,accuracy_on_full,maximize
LIMP PERF UAU PERF 1LT 20 DESC FLOR/VERM,multiuso,0.7982026241687137,accuracy_on_full,maximize
"CHOC GAROTO TALENTO 85G, M AMG/AMEND, .",chocolate,0.7982026241687137,accuracy_on_full,maximize
GEL FIXADOR BOZZANO MEGA FORTE 4    300G,modelador para cabelo,0.7982026241687137,accuracy_on_full,maximize
EXTR.TOM.ELEFANTE 130G LT ERVAS FINAS,extrato de tomate,0.7982026241687137,accuracy_on_full,maximize
LIMP VEJA MULTI POWER FUSION LIMAO 500ML,multiuso,0.7982026241687137,accuracy_on_full,maximize
PESCOCO PERU PERDIGAO CONG.KG,carne de ave,0.7982026241687137,accuracy_on_full,maximize
APAR.PROBAK II REGULAR C/2 CART.,aparelho de barbear e depilatorio,0.7982026241687137,accuracy_on_full,maximize
MOLHO SHOYO TRAD SAKURA 1L,molho shoyu,0.7982026241687137,accuracy_on_full,maximize
CHOC MP SUICO AO LEITE TOBLERONE 100G,chocolate,0.7982026241687137,accuracy_on_full,maximize
"CHOC GAROTO TALENTO 85G, BC C/DC LTE, .",chocolate,0.7982026241687137,accuracy_on_full,maximize
COMPOSTO LACTEO NINHO FORTI LT 380G,leite em po,0.7982026241687137,accuracy_on_full,maximize
GEL FIXADOR NYLOOKS MEGA FORTE 4 240G,modelador para cabelo,0.7982026241687137,accuracy_on_full,maximize
COGUMELO MARIZA INTEIRO SACH 100G,cogumelo,0.7982026241687137,accuracy_on_full,maximize
DESINF PERF PINHO BRIL SILVESTRE 500ML,desinfetante,0.7982026241687137,accuracy_on_full,maximize
LAVA ROUPA BRILHANTE LIQ HIG TOT REF 1L,lava roupas,0.7982026241687137,accuracy_on_full,maximize
GRANOLA MAE TERRA CACAU NIBS    PCT 250G,granola,0.7982026241687137,accuracy_on_full,maximize
LEITE PO INTE ZERO LAC NOLAC POUCHE 300G,leite em po,0.7982026241687137,accuracy_on_full,maximize
TEMP COMP AVES FRITZeFRIDA 230G,tempero pronto,0.7982026241687137,accuracy_on_full,maximize
LUA DE MEL DOCE DE LEITE,padaria e confeitaria industrializado,0.7982026241687137,accuracy_on_full,maximize
BIFE LAGAR FAMIL KG,carne bovina,0.7982026241687137,accuracy_on_full,maximize
CALDO ARISCO 114G GALINHA,caldo industrializado,0.7982026241687137,accuracy_on_full,maximize
GEL FAC ACID HIALURO E PEPINO NIVEA 100G,creme corporal,0.7982026241687137,accuracy_on_full,maximize
SH.PANTENE 400ML LISO EXTREMO,shampoo,0.7982026241687137,accuracy_on_full,maximize
COXINHA CARNE PANELA SERVIDA UN,carne de ave,0.7982026241687137,accuracy_on_full,maximize
DESINF PINHO SOL 1L,desinfetante,0.7982026241687137,accuracy_on_full,maximize
PV BATATA CONGELADA 1.5KG,batata congelada,0.7982026241687137,accuracy_on_full,maximize
COXINHA CARNE SERVIDA UN,carne de ave,0.7982026241687137,accuracy_on_full,maximize
DESOD BOZZANO MASC INVISIBLE AE    90G,desodorante,0.7982026241687137,accuracy_on_full,maximize
CR DENT COLGATE NAT CARV MENTA 90G C3,creme dental,0.7982026241687137,accuracy_on_full,maximize
COXA FGO SADIA CONG.ZIP IQF.1KG,carne de ave,0.7982026241687137,accuracy_on_full,maximize
REFRESCO PO CLIGHT 8G MARACUJA,preparo para suco,0.7982026241687137,accuracy_on_full,maximize
CORUS 25MG C/30 CP ACHE,outro farma,0.7982026241687137,accuracy_on_full,maximize
BISC.TOSTINES 200G CRACKER AGUA,biscoito,0.7982026241687137,accuracy_on_full,maximize
VINHO CHI CONCHA Y TORO CAB SAUV 750ML,vinho importado,0.7982026241687137,accuracy_on_full,maximize
OLEO CORPO AMEND COLAG MURIEL 150ML,oleo corporal,0.7982026241687137,accuracy_on_full,maximize
DESOD ADIDAS MASC ADIPOWER AE      150ML,desodorante,0.7982026241687137,accuracy_on_full,maximize
OVO DE COD EM CONSERVA PETRY 130G,ovo de pascoa,0.7982026241687137,accuracy_on_full,maximize
GELATINA VERM S SABOR OETKER 24G,gelatina,0.7982026241687137,accuracy_on_full,maximize
CPRA PRESUNTO SADIA KG COZ.S/CAPA GORD,presunto,0.7982026241687137,accuracy_on_full,maximize
REQ POCOS DE CALDAS LIGHT CP 200G,requeijao,0.7982026241687137,accuracy_on_full,maximize
DETERG LIQ YPE 500ML-FR ANTIBAC CONTROLE ODOR,detergente,0.7982026241687137,accuracy_on_full,maximize
MOLHO SHOYU COOP 150ML,molho shoyu,0.7982026241687137,accuracy_on_full,maximize
FILE PEITO FGO.SADIA 1KG IQF CONG.,carne de ave,0.7982026241687137,accuracy_on_full,maximize
SELOZOK 50MG C.30 COMPRIMIDOS ASTRAZENEC,outro farma,0.7982026241687137,accuracy_on_full,maximize
IOG POLPA PORTO ALEGRE 540G COCO,iogurte,0.7982026241687137,accuracy_on_full,maximize
BATATA BAROA PREZUNIC 350g,outro legume,0.7982026241687137,accuracy_on_full,maximize
HASTE UNI C/150,haste flexivel,0.7982026241687137,accuracy_on_full,maximize
DCE MAMAO F VELHO 250G,outro doce,0.7982026241687137,accuracy_on_full,maximize
FDA.HUGGIES SUPREME CARE C.32 G,fralda,0.7982026241687137,accuracy_on_full,maximize
MORANGO BDJ 1KG,morango,0.7982026241687137,accuracy_on_full,maximize
CAMISETA MASCULINA ONEILL,camiseta,0.7982026241687137,accuracy_on_full,maximize
KIBE SADIA 500G,outro congelado,0.7982026241687137,accuracy_on_full,maximize
MINI BAGUETE RUSTICO COM GRAOS 120G,padaria e confeitaria fresca,0.7982026241687137,accuracy_on_full,maximize
ATUM RAL MOL PICANTE G COSTA 170G,proteina em conserva,0.7982026241687137,accuracy_on_full,maximize
TAPIOCA DUDUXO 1KG,tapioca,0.7982026241687137,accuracy_on_full,maximize
CAFE A VACUO 3CORACOES 500G  EXT FORT,cafe,0.7982026241687137,accuracy_on_full,maximize
ST.LUX BOTANICALS 85G C/4 PACK FLOR VERBENA,sabonete,0.7982026241687137,accuracy_on_full,maximize
VASSOURA NOVICA ORIGINAL BETTANIN,vassoura,0.7982026241687137,accuracy_on_full,maximize
"SUCO DEL VALLE 1,5L MACA",suco pronto,0.7982026241687137,accuracy_on_full,maximize
D.A.AXE 89G BLACK,desodorante,0.7982026241687137,accuracy_on_full,maximize
SUC MISTO NTONE900ML CD 900ML,suco pronto,0.7982026241687137,accuracy_on_full,maximize
LASANHA SADIA 600G PRES QJ SUGO,lasanha congelada,0.7982026241687137,accuracy_on_full,maximize
LEITE L V LEITBOM INTEGRAL EDGE 1L,leite,0.7982026241687137,accuracy_on_full,maximize
HAMB.FGO.PERDIGAO 56G.,hamburguer congelado,0.7982026241687137,accuracy_on_full,maximize
QJ PARM KUNZLER  50G,queijo,0.7982026241687137,accuracy_on_full,maximize
HIDRAT DOVE 200ML  NUTRICAO,creme corporal,0.7982026241687137,accuracy_on_full,maximize
OLEO CANOLA LIZA 900ML,oleo vegetal,0.7982026241687137,accuracy_on_full,maximize
BISC.RECH.OREO 90G CHOC.,biscoito,0.7982026241687137,accuracy_on_full,maximize
DESOD REXONA MASC INVIS AE C/2 LV  PG-,desodorante,0.7982026241687137,accuracy_on_full,maximize
OVO P ARC TO L 120G,ovo de pascoa,0.7982026241687137,accuracy_on_full,maximize
QJO COTTAGE TIROLEZ 400G,queijo,0.7982026241687137,accuracy_on_full,maximize
"CR DENT CLOSE UP 70G, WHITE N GLACIER, .",creme dental,0.7982026241687137,accuracy_on_full,maximize
QJ M FRS SOL PD KG RJ KG,queijo,0.7982026241687137,accuracy_on_full,maximize
BISC WAFFER DUPLO CHOC BAUD 78G,biscoito,0.7982026241687137,accuracy_on_full,maximize
"SABAO PO SURF SCH 800G, COCO, .",lava roupas,0.7982026241687137,accuracy_on_full,maximize
"KIT SAB REXONA 6X84G, BAMBOO, .",sabonete,0.7982026241687137,accuracy_on_full,maximize
COSTELA SUI C/P KG,carne suina,0.7982026241687137,accuracy_on_full,maximize
CHOC GAROTO TALENTO BRANCO C/DOCE BR 85G,chocolate,0.7982026241687137,accuracy_on_full,maximize
COLORADO 350 ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
GOMA DORI GOMET S               PE 700GR,bala,0.7982026241687137,accuracy_on_full,maximize
CHOC GAROTO TALENTO AVELA         BR 85G,chocolate,0.7982026241687137,accuracy_on_full,maximize
HAMB BOV SADIA 672G,hamburguer congelado,0.7982026241687137,accuracy_on_full,maximize
HAMB BOV SEARA 672G,hamburguer congelado,0.7982026241687137,accuracy_on_full,maximize
CHOCOLATE CREATIONS  114G,chocolate,0.7982026241687137,accuracy_on_full,maximize
CB MUSCULO RESERVA KG,carne bovina,0.7982026241687137,accuracy_on_full,maximize
"TINT BIOCOLOR MINI KIT 3,0 CAST ESC CH",tintura e descolorante,0.7982026241687137,accuracy_on_full,maximize
ALFACE AMERICANA CAMPO ALEGRE UN,alface,0.7982026241687137,accuracy_on_full,maximize
SAND BAG DE ATUM UN 1 UND,prato pronto,0.7982026241687137,accuracy_on_full,maximize
NOEX 50MCG S.NASAL C/200 DOSES EUROFARMA,outro farma,0.7982026241687137,accuracy_on_full,maximize
DT TQ CARINH GLIC PR LARANJ 2L,lava roupas,0.7982026241687137,accuracy_on_full,maximize
SABON LIQ INT LUCRETIN 200ML C/2 NEUTRO,sabonete,0.7982026241687137,accuracy_on_full,maximize
PAPEL CHAMEX 500F VM VERMEL 500FLS,outro papelaria,0.7982026241687137,accuracy_on_full,maximize
FOSFORO FIAT-LUX COZ 200P-CX,fosforo,0.7982026241687137,accuracy_on_full,maximize
OLEO CORPORAL PAIXAO 100ML AMEND AVELA,oleo corporal,0.7982026241687137,accuracy_on_full,maximize
BISC RECH TORTUGUITA 130G-PC MOR,biscoito,0.7982026241687137,accuracy_on_full,maximize
CERV PURO MALTE ITAIPAVA PREMIUM 355ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
VHO ARG TTO RUTINI CAB/MALB 750 ML,vinho importado,0.7982026241687137,accuracy_on_full,maximize
"PAPEL HIG NEVE L32 P28 UN, 30M FL DUP,.",papel higienico,0.7982026241687137,accuracy_on_full,maximize
CB PONTA ALCATRA RESERVA KG,carne bovina,0.7982026241687137,accuracy_on_full,maximize
ESM RISQUE EFEITO GLITER 8 ML AS MIL PURPURIN,esmalte,0.7982026241687137,accuracy_on_full,maximize
CERVEJA ESTRELLA GALICIA 200ML LN MINI,cerveja,0.7982026241687137,accuracy_on_full,maximize
ESP GARIBALDI MOS RS 750ML,espumante,0.7982026241687137,accuracy_on_full,maximize
LTE DN FRIMESA TMP . 1L,leite,0.7982026241687137,accuracy_on_full,maximize
CERV BADEN BADEN WITBIER 350ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
CERVEJA 1906 RED VINTAGE 330ML LN,cerveja,0.7982026241687137,accuracy_on_full,maximize
POLENTA PALITO MOMIL CONG.     .PE   2KG,polenta,0.7982026241687137,accuracy_on_full,maximize
CD COLG TT12 CL MINT 140G,creme dental,0.7982026241687137,accuracy_on_full,maximize
SALSA CAMPO ALEGRE UN,salsa,0.7982026241687137,accuracy_on_full,maximize
CERVEJA ESTRELLA GALICIA 355ML LN,cerveja,0.7982026241687137,accuracy_on_full,maximize
DESINF VIM CLORO 700ML LAVANDA,desinfetante,0.7982026241687137,accuracy_on_full,maximize
SABAO BARRA YPE 900G MULTIATIVO,sabonete,0.7982026241687137,accuracy_on_full,maximize
ARROZ ARBOREO PILECCO NOBRE T1 1Kg,arroz,0.7982026241687137,accuracy_on_full,maximize
ENERG MONSTER ULTRA VIOLETA LT 473ML,energetico,0.7982026241687137,accuracy_on_full,maximize
LATA LUMINARIA COOKI 150G,_RARE_,0.7982026241687137,accuracy_on_full,maximize
IOG GREGO VIGOR 100G-UN BLUEBERRY,iogurte,0.7982026241687137,accuracy_on_full,maximize
AMACIANTE DOWNY CONC ADORAVEL 900ml,amaciante,0.7982026241687137,accuracy_on_full,maximize
AMACIANTE DOWNY CONC PAIXAO 900ml,amaciante,0.7982026241687137,accuracy_on_full,maximize
LIMPA VD VEJA VIDREX 500ML-PULVZ 30 DESC CRISTAL,limpa vidros,0.7982026241687137,accuracy_on_full,maximize
FRANGO DESF COZ 400G  400G,proteina em conserva,0.7982026241687137,accuracy_on_full,maximize
"MOLHO PRESIDENT 200G, BRANCO, .",outro molho,0.7982026241687137,accuracy_on_full,maximize
LEITE COCO DO VALE ATG 200ML,leite de coco,0.7982026241687137,accuracy_on_full,maximize
CERV STELLA ARTOIS ONE WAY 600ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
CERV SKOL BEATS MOJITO LT 269ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
CERV SKOL BEATS MOSCOW MULE LT 269ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
MILLAR POMADA C/30GR ACHE,outro farma,0.7982026241687137,accuracy_on_full,maximize
IOG GREGO YORGUS S/LACTOSE 130G,iogurte,0.7982026241687137,accuracy_on_full,maximize
LATA FECHO COOKIES 300G,biscoito,0.7982026241687137,accuracy_on_full,maximize
MARSH. TORCAO ROSA 250G,outro doce,0.7982026241687137,accuracy_on_full,maximize
LIMP T-LIMO VEJA 500ML-PULVZ 30 DESC,multiuso,0.7982026241687137,accuracy_on_full,maximize
IOG GREGO YORGUS ZERO NATURAL 130G,iogurte,0.7982026241687137,accuracy_on_full,maximize
CALCA MOL REP MHOI21 AZUL M 4A12,calca,0.7982026241687137,accuracy_on_full,maximize
SORV TABLITO KIBON 800ML,sorvete,0.7982026241687137,accuracy_on_full,maximize
NECTAR ADORALLE CAJU 200ML,suco pronto,0.7982026241687137,accuracy_on_full,maximize
NECTAR ADORALLE MARACUJA 200ML,suco pronto,0.7982026241687137,accuracy_on_full,maximize
G CITR SILDENAFILA 50MG C/4COMP EMS,outro farma,0.7982026241687137,accuracy_on_full,maximize
NECTAR ADORALLE CAJU 1L,suco pronto,0.7982026241687137,accuracy_on_full,maximize
CAFE SOL TRAD PELE SC 100G,cafe,0.7982026241687137,accuracy_on_full,maximize
ALCAPARRA CONFIARE BALDE 100G,vegetal em conserva,0.7982026241687137,accuracy_on_full,maximize
ALCOOL COPERALCOOL BACFREE 1L MIMO,alcool,0.7982026241687137,accuracy_on_full,maximize
PROTETOR CO CERDAS 24X3 SANIFILLPE   3UN,outro bazar e departamentos,0.7982026241687137,accuracy_on_full,maximize
IND PIZZA FATIA 70G- 4 QUEIJOS,prato pronto,0.7982026241687137,accuracy_on_full,maximize
LAVA ROUPA LIQ OMO SPORTS RF 900ML,lava roupas,0.7982026241687137,accuracy_on_full,maximize
CHEST AZEITE ERVAS PERDIGAO KG,carne de ave sazonal,0.7982026241687137,accuracy_on_full,maximize
LOOK KROK CHOCOLATE BRANCO 15G,biscoito,0.7982026241687137,accuracy_on_full,maximize
CHOCOBISCUIT AMARGO 80G,biscoito,0.7982026241687137,accuracy_on_full,maximize
IND PIZZA FATIA 70G- FGO/REQ,prato pronto,0.7982026241687137,accuracy_on_full,maximize
CALC SORT 1592 SORT P/GG,biquini,0.7982026241687137,accuracy_on_full,maximize
ABS ALWAYS COB SUAVE NOT C32,absorvente,0.7982026241687137,accuracy_on_full,maximize
SERINGA BD 10ML S AGULHA,outro farma,0.7982026241687137,accuracy_on_full,maximize
BEBIDA ENERG. BALY              LT 473ML,energetico,0.7982026241687137,accuracy_on_full,maximize
ESPUMANTE AURORA MOSCATEL ROSE 750ml,espumante,0.7982026241687137,accuracy_on_full,maximize
MOSTARDA ESC HOLANDESA HEMMER 200G,mostarda,0.7982026241687137,accuracy_on_full,maximize
"SANITIZANTE PO SURF 800G, LAVANDA",lava roupas,0.7982026241687137,accuracy_on_full,maximize
"SABONETE LUX MAOS REF 440ml, ERVA DOCE",sabonete,0.7982026241687137,accuracy_on_full,maximize
MIOSAN CAF 10 60MG C/15 COMPRIMIDOS APSE,outro farma,0.7982026241687137,accuracy_on_full,maximize
"BISC PASSATEMPO C/GRANUL 150G, MOR",biscoito,0.7982026241687137,accuracy_on_full,maximize
PANO DE COPA JACQ VG DOHLER COFFEE 45X70,pano de prato,0.7982026241687137,accuracy_on_full,maximize
OS-CAL D 500 400MG C/60 COMPRIMIDOS SAN,outro farma,0.7982026241687137,accuracy_on_full,maximize
CHOC TRAPA 80G AMARGO C/FRAMBOESA,chocolate,0.7982026241687137,accuracy_on_full,maximize
SHA CLEAR A CASPA CONTR COCEIRA 200ML,shampoo,0.7982026241687137,accuracy_on_full,maximize
FRANGO A PARMEGIANA PERDIGAO 800GR,empanado congelado,0.7982026241687137,accuracy_on_full,maximize
CERVEJA LAUT 473ML-LT PILSEN,cerveja,0.7982026241687137,accuracy_on_full,maximize
PIZZA DE LOMBO CATUPIRY SEARA 460G,pizza congelada,0.7982026241687137,accuracy_on_full,maximize
BEB LAC MINAS MILK 120G-SC MORANGO,iogurte,0.7982026241687137,accuracy_on_full,maximize
AZEITE ITA EXT VIRG SAN FREDIANO VD 500M,azeite de oliva,0.7982026241687137,accuracy_on_full,maximize
GIN ROCK S 995 ML GF  1L,gin,0.7982026241687137,accuracy_on_full,maximize
CHOC GAROTO TALENTO 85G-TA BCO RECH DOCE LEITE,chocolate,0.7982026241687137,accuracy_on_full,maximize
SELATA LATA KNORR VERDE 170G,vegetal em conserva,0.7982026241687137,accuracy_on_full,maximize
PENNE AO MOLHO PARISIENSE SWIFT 350G,outro congelado,0.7982026241687137,accuracy_on_full,maximize
MOP NOVICA SEKITO RF AMAREL 1UN,outro utensilio de limpeza,0.7982026241687137,accuracy_on_full,maximize
BOMBOM NESTLE LOLLO PCT 114G 6UN,bombom,0.7982026241687137,accuracy_on_full,maximize
HIDROTONICO I 9 UVA VERDE 500ML,isotonico,0.7982026241687137,accuracy_on_full,maximize
BISC WAF MINI CHOC PASSATEMPO 20G,biscoito,0.7982026241687137,accuracy_on_full,maximize
PAO DE FORMA KIM CAST PARA E QUINOA 400G,padaria e confeitaria industrializado,0.7982026241687137,accuracy_on_full,maximize
MANTEIGA KUNZLER EXTRA C/S TB 200g,manteiga,0.7982026241687137,accuracy_on_full,maximize
SALONPAS HISAMITSU ADESIVO PQ      10UN,outro farma,0.7982026241687137,accuracy_on_full,maximize
SALONPAS HISAMITSU ADESIVO GD        4UN,outro farma,0.7982026241687137,accuracy_on_full,maximize
DT LQ BRILHANTE L TT AZUL 5L,lava roupas,0.7982026241687137,accuracy_on_full,maximize
MORTADELA TONY AVES PESO,mortadela,0.7982026241687137,accuracy_on_full,maximize
DEXILANT 60MG C. 30 CAPSULAS TAKEDA,outro farma,0.7982026241687137,accuracy_on_full,maximize
LIMP PERF UAU LAVAND LAVAND 1L,multiuso,0.7982026241687137,accuracy_on_full,maximize
ASSADEIRA QUAD 1.1 L TAMPA DISLAR,assadeira,0.7982026241687137,accuracy_on_full,maximize
SALSICHA NOBRE 3KG RESF,salsicha,0.7982026241687137,accuracy_on_full,maximize
VASSOURA MULTIUSO CONDOR V35,vassoura,0.7982026241687137,accuracy_on_full,maximize
CERV COLORADO INDICA 600ML,cerveja,0.7982026241687137,accuracy_on_full,maximize
STEAK FG PER PCT  700G,empanado congelado,0.7982026241687137,accuracy_on_full,maximize
ALGODAO BOLA BABY SHARK 50G,algodao,0.7982026241687137,accuracy_on_full,maximize
MASSA LASANHA DONA BENTA C/OVOS 200g,massa de lasanha,0.7982026241687137,accuracy_on_full,maximize
ADOC LIQ LINEA 60ML-FR STEVIA 100,adocante,0.7982026241687137,accuracy_on_full,maximize
BARRA PROTEIN PROBIOTICA AMEND. BR   40G,barra alimentar,0.7982026241687137,accuracy_on_full,maximize
VELA N1 AZ KIREY,vela,0.7982026241687137,accuracy_on_full,maximize
ALIM GATOS WHISKAS PATE ATUM LT 290G,alimento pet,0.7982026241687137,accuracy_on_full,maximize
COXA SOBRECOXA FGO PERDIGAO DESOS CG 1Kg,carne de ave,0.7982026241687137,accuracy_on_full,maximize
"PACK COMP LACTEO NINHO FASES 1,6KG",leite em po,0.7982026241687137,accuracy_on_full,maximize
VINHO JP AZEITAO RSE ROSE 750ML,vinho importado,0.7982026241687137,accuracy_on_full,maximize
COMPLEXO HOMEOPATICO N.46 ALMEIDA PRADO,outro farma,0.7982026241687137,accuracy_on_full,maximize
LTE DN LIDER . 1L,leite,0.7982026241687137,accuracy_on_full,maximize
LING MISTA DEF FININHA SADIA 240G,linguica,0.7982026241687137,accuracy_on_full,maximize
"SABONETE FLOR DE YPE 85g, FRESIA/PESSEG",sabonete,0.7982026241687137,accuracy_on_full,maximize
BISC RECH PASSATEMPO CHOCASQUINHA 130G,biscoito,0.7982026241687137,accuracy_on_full,maximize
BISC RECH PASSATEMPO CHOCASQUIN MOR 130G,biscoito,0.7982026241687137,accuracy_on_full,maximize
"COND MONANGE 325ML, LISO",condicionador,0.7982026241687137,accuracy_on_full,maximize
"SH MONANGE 325ML, QUIMICA",shampoo,0.7982026241687137,accuracy_on_full,maximize
ALCOOL LIQ COPERALCOOL EUCAL 46 1L,alcool,0.7982026241687137,accuracy_on_full,maximize
IOG GREGO TRAD BATAVO 500G,iogurte,0.7982026241687137,accuracy_on_full,maximize
BISC ANIMADOS ZOO 130G  LEITE,biscoito,0.7982026241687137,accuracy_on_full,maximize
BISC WAF PRESTIGIO NESTLE 110G,biscoito,0.7982026241687137,accuracy_on_full,maximize
VODKA VORUS TRADICIONAL 1L,vodca,0.7982026241687137,accuracy_on_full,maximize
BACALHAU PORTO COD PEDACO KG,bacalhau a peso,0.7982026241687137,accuracy_on_full,maximize
CREME RICCA CHANTILLY          .TP   1LT,queijo,0.7982026241687137,accuracy_on_full,maximize
FILE FRANGO PERDIGAO PARMEGIANA  CX 800G,carne de ave,0.7982026241687137,accuracy_on_full,maximize
KIT SHAMP/COND.DOVE REC.COMPL.  CJ 600ML,kit para cabelos,0.7982026241687137,accuracy_on_full,maximize
HASTES FLEX. TOPZ ECONOMICA     CX 300UN,haste flexivel,0.7982026241687137,accuracy_on_full,maximize
BEB LAC BIOLAT SC MOR 900g,bebida lactea,0.7982026241687137,accuracy_on_full,maximize
COMP LAC PO LEITESOL BLENDY C/ACUC 200G,formula lactea,0.7982026241687137,accuracy_on_full,maximize
MISTURA SEMENTES PERIQUITO ZOOTEKNA 500G,alimento pet,0.7982026241687137,accuracy_on_full,maximize
ALFAJOR ODARA 65G CHOC BRANCO,outro doce,0.7982026241687137,accuracy_on_full,maximize
"SABONETE LUX 85G, LAVANDA",sabonete,0.7982026241687137,accuracy_on_full,maximize
"CHOC SNICKERS 21,5G",chocolate,0.7982026241687137,accuracy_on_full,maximize
PRESERVATIVO BLOWTEX SKYN C6,preservativo,0.7982026241687137,accuracy_on_full,maximize
CREAM CHEESE ORIG PHILADELPHIA 300G,queijo cremoso,0.7982026241687137,accuracy_on_full,maximize
LEITE PO DESN ITAMBE INST PC 400G,leite em po,0.7982026241687137,accuracy_on_full,maximize
P NUTRELLA CRANBERRY 350G,padaria e confeitaria industrializado,0.7982026241687137,accuracy_on_full,maximize
SNH COOP BAUN 80G,padaria e confeitaria fresca,0.7982026241687137,accuracy_on_full,maximize
GUARD GRAND FINALE FD 30X33 50UNID,guardanapo,0.7982026241687137,accuracy_on_full,maximize
BIPACK CC E SPRITE 4L,refrigerante,0.7982026241687137,accuracy_on_full,maximize
FEIJAO CARIOCA CALDAO           PE   1KG,feijao,0.7982026241687137,accuracy_on_full,maximize
FARINHA TRIGO PRIMOR  PE   5KG,farinha de trigo,0.7982026241687137,accuracy_on_full,maximize
MORTADELA PERDIGAO FRANGO 400g,mortadela,0.7982026241687137,accuracy_on_full,maximize
VH CARET TT SV TINTO 750ML,vinho nacional,0.7982026241687137,accuracy_on_full,maximize
